emoji_en,label,backtranslated_tweet
"just want to healing enough, brain and soul ask reset ulanggg so that the new to fit. if it can be upgraded new huaaaa",Positif,"I just want to make it better, my brain and my soul ask me to reset the reboot so that the new one can adjust."
i'm at the point where every single selfie that i shop recently feeling very bad and i'm feeling very unattractive,Negatif,I'm at a point where every selfie I buy is just recently I feel very bad and I feel very unattractive
"last seen within a week. well. let's stay off first, for a while. or for sure?",Netral,"Last time we saw you in a week. Okay. Let's stay off first, for a while. Or sure?"
can't bet that the child is immediately overthinking. it's better to be cursed directly and explain the wrong where we weigh it is ignored/dipped. original!!!,Negatif,I can't bet that the child is soon thinking excessively. Better to speak immediately and explain the wrong way we consider him to be a diabaikan/tercelupkan.
"listen .. i'm not a good person, i'm not a ""people person"" like most of you all .. if you are looking for a person with good behavior, have a nice smile, always have positive energy to share. . surely i am not the one. and please stop fixing me like i need to be cured.",Negatif,"Listen... I'm not a good person, I'm not an ""orang orang"" like most of you all... if you're looking for someone with a good behavior, having a good smile, always having positive energy to share... I'm definitely not one."
my crush :black_heart:,Netral,I'm not sure.
"when you care to friends (friends, okay), my friends rarely care. so .. when you care about friends ... kdg friends can overthinking .. drey /gil lo lo matensi give signal? sy replied: sorry, how about bro? ah hotspot ... ok2 the password is the accounting999geek# my friend: :confounded_face::tired_face:",Negatif,"When you care about your friends, my friends rarely care. So.. when you care about your friends... kdg friends can think excessively.. drey /gil lo lo the matensi give signal?"
"the routine of managing studio, teaching and fearing. the first time he led the fellowship. finally, i'm on-site, with his friends nadila! there is a production of release, nyil2 demo. found out that may i have anxiety problems. but overall good week :smiling_face_with_smiling_eyes::thumbs_up:",Positif,"I'm not sure if I'm going to be able to do this, but I'm going to be able to do this."
after opening twitter and see the trending new one remember this sunday ... the problem is 4 days off so sanguy teross,Positif,After opening Twitter and seeing yang baru yang tren remembered this Sunday ... the problem is 4 days of holiday so sanguy teross
my friend back pain it has been a while,Negatif,My friend is sick and back
"open the social media again on the holiday. whether it's to the highlands, oceans, malls or staycation in linked. exciting clay :slightly_smiling_face: i ? i'm sick. alhamdulillah. thanks for you who have accompanied me sick while long weekend like this :white_heart::white_heart:",Positif,"Open social media again on the holidays. Is it to Pegunungan, Lautan, pusat perbelanjaan or staycation on the link. tanah liat yang menarik: sedikit_senyum_wajah: saya sakit. alhamdulillah. thanks for your yang telah menemani saya sakit selama akhir pekan panjang seperti ini:"
time for indonesia overthinking,Negatif,Waktu untuk Indonesia thinking too much
"work must be professional even when he is a friend close or already bestie or partner yourself, if it's wrong if it's wrong if it is talked about not to care, while still in the position that is really tripe. -kak'c",Netral,"Job must be professional even when he is a close friend or already best friend or partner of his own, if it's wrong if it's wrong if it's talking about it doesn't matter, while still in a position that is really tripe."
astaghfirullah. don't be so bestie.,Negatif,"Astaghfirullah, don't be my best friend."
"been mentioned about this like in the very first beginning even before they sell those tickets ... funds only exist to make the kelurahan sawer stage want to make a stadium event ... yes, so this is :smiling_face_with_tear:",Negatif,"I mentioned this as early as once even before they sold tickets ... money was just there to make Kelurahan Sawer stage want to make stadium show ... yes, so this is:"
"dear 2020 thank you for the days and time that you have given, even though this year is very hard, full of challenges, but this year also teaches me how to be strong and resilient for what is happened what you have given, hopeful it will soon be replaced with something better:smiling_face_with_halo:",Positif,"Dear 2020 thank you for the days and times you have given, although this year is very difficult, full of challenges, but this year also teaches me how to be strong and stand up to what is happening what you have given, hoping to be soon replaced by something better:smiling_face_with_halo:"
"other girls they come along, they always do ... but what's the point when all i ever want is you. (westlife - what makes a man)",Netral,"Other girls they come with, they always... but what's the point when everything that I always want is you."
a place to make the best self-healing:smiling_face_with_hearts:,Positif,The place to make a penembuhan diri terbaik: smi_wajah_dengan_hati:
bm staycation in westin :backhand_index_pointing_right::backhand_index_pointing_left: while promo 900 thousand last night :face_with_tears_of_joy:,Netral,Bm staycation in the west: backhand_index_pointing_right:: backhand_index_pointing_left: temporary promo 900 ribu malam kemarin: face_with_tears_of_joy:
"literally this week wkwk, turu keturon tangi alarm crew jek kwesel budhal kerjo",Negatif,"Literally this week, turu keturon tangi alarm crew jek kwesel budhal kerjo"
healing with the package,Positif,I'm going to make a package
"create ip 11 and above theres a solution on the new software 14.5 that will fix the battery health, but it will not be fully recovered to 100%, just around 20%, apple admitted theres some battery health system bugs on the ip 11 and above /t.co/xuo1qc6cqp",Netral,"Making IP 11 and above is a solution on the new software 14.5 that will improve the health of the battery, but will not fully recover to 100%, only about 20%, Apple acknowledges there are some bugs in the health system of the battery in IP 11 and above /t.co/xuo1qc6cqp"
preston oh peston i sing invited my bestie instead of budal instead of ono denny caknan:pleading_face: laa maleh pgn budal,Negatif,Preston oh Peston I remember you just wanting to meet my friend
how to send this to my man without actually sending this to my man,Netral,How do I send this to my man without really sending this to my man?
"boro-boro kepo orglain, my life is already complicated. the affairs of the husband, ngrus children, not yet family high school, plus work. no time, it's better to go.",Negatif,"Boro-boro Kepo Orglain, hidupku sudah rumit urusan suami, anak-anak, belum sekolah menengah keluarga, ditambah pekerjaan."
hampers from bestie's favorite tengkyu somac sisstt :smiling_face_with_hearts::smiling_face_with_hearts: love you,Positif,HAMPERS from kegemaran bestie tengkyu somac sisstt: smiley_wajah_dengan_hati:: smiley_wajah_dengan_hati: cinta Anda
"after the payday, it doesn't do it, it doesn't feel like you're not a bestie",Netral,"After a day's work, it doesn't do it, it doesn't feel like you don't know me."
"when thinking about life, remember this: no amount of guilt can change the past and no amount of anxiety can change the future.",Netral,"When you think about life, remember this: there is not much of a guilty feeling that can change the past and there is not much of an anxiety that can change the future."
"not yet a month already a pilgrimage to his mom, invited to meet his children, next friends..we don't even hold hands. feel taaruf :face_in_clouds:",Netral,"I haven't been to visit my mother for a month, I'm not even holding hands."
"mark is a boyfriend type, you treat the likes ratu ga si si patific, so special mark hefally he working romantics for anyone",Positif,"Mark is a type of girlfriend, you treat people like a queen ga si si sabar, so especially Mark he really works romantically for whoever else"
"super cute story qingtong is a sassy paint everyone pampered and spoiled him and afraid of him :sneezing_face: mo tianliao's shixiong, despite being a tiger but actually super cute and soft",Positif,Qingtong is a cat. Everyone remembers him and he's scared of him.
"even i always think, do you really love me that much.",Netral,"In fact, I always wondered, if you really loved me so much."
"2020 rocks! even in the darkest days, i still feel abundant of his love through closest people who accept the way i am and being soo supportive. so that in this end of the year, i can choose to be bolder :flexed_biceps:alhamdulillah. thank **** for the love and silver lining :red_heart:",Positif,"Even on the darkest days, I still feel a lot of love through the closest people who accept me and become very supportive. So at the end of this year, I could choose to be more courageous:"
"and who invite you since few months ago ibrahim.yuwere ignorance to me and mocking for my information that time, even this morning, see my wall with all accounts ralated wth you",Negatif,You don't know me and you don't know me and you don't know me.
"stop thinking about other people, while you are not necessarily thought of",Netral,"Stop thinking about oranges, while you don't always think about oranges"
although late santuy laa,Positif,Although terlambat santoy la
hello bestie,Netral,"Hello, my friend."
arsenal made an official bid for locatelli while already spent £ 50m for benjamin white.,Netral,Arsenal made an official offer for Locatelli while they've already spent £50 million on Benjamin White.
spill how to drive guests,Negatif,I have to go to the hospital
over time people will be lazy romantic for fear of being called confusion. lazy to care for fear of being called kepo. lazy detailed for fear of being called rempong.maleles argued because it was mistaken confide . sujiwo tejo,Negatif,Seiring time orang will become malas romantis karena takut disebut kebingungan. malas untuk peduli karena takut disebut kepo. malas detail karena takut disebut rempong. males berselisih karena salah percaya. sujiwo tejo
"originally i bucin really, but the syg is cwo that you will now in the trauma and trust version.",Negatif,"Initially I was really in pain, but now I'm going to be in a trauma and a belief."
seneng ak duwe konco riviewers hotel dadi isok eroh endi hotel sing delicious **** staycation,Positif,seneng ak punya konco riviewers hotel dadi isok eroh endi hotel nyanyi enak **** staycation
"dear my self, as fierce as i don't get stalking anything that makes me hurt, don't go.",Negatif,"Dear Seluka, seburuk-buruknya Aku tidak akan mengintai apapun yang membuatku terluka, do not go."
it really has to be strong if you drop this again don't have a family with the support system :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Negatif,I really should be strong if you are going to meet this again I don't have a family with a support system:
"invite the overthinking in the vulnerable hours, suicide. period day 1. cranky all the time. excuse me",Negatif,I'm not sure I'm going to be able to get out of here.
"people surely does not care about what you've been through, stop begging",Negatif,"Orang pasti tidak peduli dengan apa yang telah anda alami, stop begging and stop asking for help"
still don't understand why yuri still survives until top 11. the jury often said she has no skill in cooking :( why the **** they still keep her in gallery?,Negatif,Still don't understand why Yuri still survives until the top 11.
ouououooo yeyeyeee cause u make me feeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeesyth,Positif,You make me feel not comfortable.
whatever happens stay happy,Positif,Whatever happens is happy
"""the only thing we'll needs is ur love."" meanwhile love = money ㅠㅠ admit it y'all be like a sugary song yes money for u guys",Negatif,"""The only thing we need is your love"". While love = money ᅲᅲ admit it it's all you like songs and money for you guys"
"the reason why i love ultraman and godzilla, even king kong, is the brave of human to face the catastrophic. the other reason, exact, is the nature reminding how greedy and arrogance of human are offer dwarfed by their dangerous consequences.",Positif,"Reason why I love Ultraman and Godzilla, even King Kong, is the existence of human beings to face disaster. Reason why, rightly, is the alam yang reminding how much keserakahan and proud human beings are offered to suffer from their dangerous consequences."
i want you around,Positif,I want you around
even if the way you're feeling right now may not feel right or rational,Netral,Even if the way you feel now maybe not feel right or rational
"who earstly will surely succeed. i'm sure this project will develop for the better, let's join.",Netral,"I'm sure this project will grow better, let's join."
this was me 2 years ago. i still can see crystal clear the scene of me and my friends struggling on our undergrad theses like literally on new years ever we were trapped inside lab and stayed up all night working our **** off on the progress.,Negatif,I was two years ago. I can still see clearly the scene of me and my friends struggling on our thesis as in the new year when we were stuck in a lab and living in the night working our **** off on progress.
"the madlad actually did it, holy **** :exploding_head:",Negatif,"Madlad really did it, suci ****:"
want to spill ktm but i'm afraid ohoho,Negatif,I want to be a man but I'm scared
"there is not the slightest reason to continue to feel down, try to look around, look at the world around you, beauty can easily ("":"")",Positif,"There's no excuse for me to keep feeling alone, trying to look around, looking at the world around you, beauty can be easy ("":"")"
front taun manifesting to ln:smiling_face_with_open_hands:,Positif,Tautan depan yang menyatakan ke dalam: smile_wajah_dengan_buka_tangan:
"samarinda, the capital of east kalimantan, is santuy's citizen :face_with_tears_of_joy: many are not mask, even mask are put on the chin. event competitions are many athletes and the audience can pass :face_with_tears_of_joy::face_with_tears_of_joy:",Negatif,"Samarinda, ibu kota kalimantan timur, is a citizen of the holy city: wajah_dengan_teriak_kebahagiaan: banyak yang tidak memakai masker, bahkan masker dikenakan di dagu. Kompetisi acara banyak atlet dan penonton dapat melewati: wajah_dengan_teriak_kebahagiaan:: wajah_dengan_teriak_kebahagiaan:"
i look at cat memes with sharpening my eyebrows. no i'm not mad or checking my excel spreadsheet. :enraged_face: angewwy face to keep our distance.,Negatif,I'm not mad or checking my spreadsheet.
pen staycation but not the pen,Netral,Pen staycation but not pen
"at the moment, i need to forgive my self. appreciate more, and pretend to be happy at the loneliest point of me. its true by 21 you'll be forgotten and trying to be the best of you. you'll never know and will never know how far your friendship gonna last. strengthen your heart!",Positif,"Right now, I have to forgive myself, appreciate more, and be happy at my happiest point. It's true that on 21 you will be forgotten and try to be the best of yourself."
"""you're lucky, if you can get even one really good best friend in your life"" :sparkles:",Positif,"""You're lucky, if you can get even one of the best friends who is really good in your life"""
nnton geez & amp; ann made me rodo overthinking,Negatif,"I don 't know , I 'm not thinking too much ."
"my neighbor is really kepo, every time a friend comes home especially a guy",Negatif,"I'm really a keeper, every time a friend comes to the house especially a man"
"if later you go to find your happiness, always remember oppa i always love you here: ') i love you more than anything, i consider you my oppa because i don't have a brother, please let me always love you event though you go later: ((",Positif,"If you go to find your happiness, always remember oppa I always loved you here: ') I love you more than anything, I consider you oppa because I have no brothers, please let me always love you event even if you go later: (("
"thank you for the event, hopeful after this it will be better and can develop slowly but mail",Positif,"Thanks for the show, hope after this it will be better and can develop slowly but soon"
strange blablabla check ... halah mo flexing using all the intro first.,Negatif,It's weird... Halah Mo mengulangi used all the intro dulu.
"mingor is open. grabfood promo available: ~ free shipping 10 thousand with a minimum order of 100 thousand. ~ 60% discount at 19.00 wita. valid today, february 28, 2022 sahaja bestie. kuy order",Netral,"Mingor opened. grabfood promo available: ~ delivery free 10 ribu with order minimum 100 ribu. ~ 60% discount at 19.00 wita. valid today, 28 February 2022 sahaja bestie. kuy order"
"dear , i'm like to report this person who entered ksa using fake covid-19 vaccination certificate. the person has reaffirmed this in his tweet (shown below) on his personal account, while giving ""guidance"" to other indonesian citizens regarding entry to ksa.",Netral,"Dear, I want to report people entering KSA using fake COVID-19 vaccination certificate."
"can ngk if overthinking is stored for yourself, not to invite other people :expressionless_face::expressionless_face:",Negatif,"I can't think too much saved for myself, I don't miss other people."
the pandemic disrupted a lot of my plans this year. but i remain grateful that i and all the people i love and care about are still around to welcome the new year. i pray that 2021 will be a better year. for all of us. :folded_hands_medium-light_skin_tone:,Positif,Pandemic has disturbed many of my plans this year. But I remain grateful that I and all the people I love and care about are still around to welcome the new year. I pray that 2021 will be a better year.
"the older, why the more overthinking even though mah is not necessarily what happened, it must be treated ""husnudzon""",Positif,"I'm not always doing what's happening, it's got to be done ""husnudzon""."
"the punishment is hooked flexing to the hangout, when updating the story of the ig face, the face is not in the face",Negatif,I'm not going to be able to get a face on my face.
healing thin ...,Positif,I have to make sure ...
"at this time just finished deeptalk and mamskuy, healing is not bonus too for today",Positif,"Now that I've finished deep talk and moms, I'm not giving up on bonus games for today."
one thing with looking to the past too off is that we may turn around to find the future has run out for us. -michael cibeuko :folded_hands::victory_hand:,Positif,One thing to see in the past is that we may be able to go back to finding the future has been enough for us.
spill the pass please,Netral,"Please, just go ahead."
"healing to the top, but when i returned home stressed again, the traffic jams for forgiveness :grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat:",Negatif,"I'm going to the top, but when I get back to the stress house again, I'm going to stop traffic for me."
"to depok i met a friend, my mood gradually went up even though i was still hit by overthinking",Positif,"To save me from meeting a friend, my mood slowly rises although I am still terpuul by thinking excessively"
"thank you for translating. i am so grateful, as i cannot even read a single japanese letters. :red_heart::red_heart: happy to know that the mug actually has a happy ending.",Positif,"Thanks for the translation. I am so grateful, because I can't even read one letter of the Japanese language."
"in spill, to watch drakor from season 1. enthusiastic marathon, my eyes be nice please :pleading_face::pleading_face:",Netral,I'm going to watch the drakor from season 1.
strolling around with coworker,Netral,Walking with my co-worker
"i'm here alone, i will be afraid of se. even if friends are also afraid :smiling_face_with_tear::thumbs_up_light_skin_tone:",Negatif,"I'm alone here, I'll be scared to see. Even if my friends are scared:"
"we're actually all winners, even the losers and haters",Netral,"We are all really winners, even pecundang dan benci"
"well, somehow it's true. mehehe",Netral,"Yeah, I don't know how it's true."
even though the player has just changed the effect of the headache is still the same. ****,Negatif,Although the player has just changed the effect of the disease of the head is still the same.
"great night of fights (actually in morning for me in bali :desert_island:), watching and at the same time. best kind of sundays!",Positif,"Malam besar pertempuran (sebenarnya di pagi bagi saya di Bali: Desert_island:), watching dan pada saat yang sama."
don't mind this tweet i have a water allergy (i still take a shower and do daily activities even though my skin is red),Netral,Don't bother with this tweet I have air allergy (I'm still in the bathroom and doing daily activities even though my skin is red)
"not me wearing his jacket which surprisingly still hang down in my mom's closet cause mouse is left in my boarding house and now i'm in his hometown, ****:expressionless_face:",Negatif,"Not that I'm wearing a jacket, which is surprisingly still depends on my mom because I'm just leaving my pants on and now I'm in my hometown."
"bismillah watching my name, asix meets bestie me sis han so hee:smiling_face_with_heart-eyes:",Positif,"Bismillah melihat nama saya, Assix bertemu sahabat saya kakak Han jadi hee: smiley_wajah_dengan_hati-mata:"
new year's eve just staycation,Netral,Malam Tahun Baru is only a holiday
gosh high school2 tp denial.,Negatif,"Oh, middle school 2 tp penolakan."
"there's a mosquito flying around the ""fun part"" of my pants, as i'm gunning for the slap, the mosquito moves. it hurts.",Negatif,"I'm flying around my celana, and when I'm ready to hit, I'm moving."
went to get chicken porridge but it's gone and there were only spicy food around. let's just have some froots tonight,Netral,I'm going to get some boiled eggs but it's gone and there's only one food pads around.
"recently, i work for 2 days i duplicated only a day, where i got a student research, then the test was the same as the revisian as well as not being given space for **** so that it didn't think. and tbtb bestie invites selling, keknya try to continue the business that stops stopping exciting too.",Positif,"Recently, I worked for 2 days I was just going to a day, where I got a research student, then the test was the same with the review and I also wasn't given room for **** so I didn't think."
"in two days the badminton sports are finished, my life will be haunted by news that makes anxiety. sports are the best distraction. want to do it, or just watch it.",Negatif,"In two days of badminton sports, my life will be destroyed by news that making anxiety sports is the best trouble."
"i still love you, even at your worst.",Positif,"I still love you, even at the worst."
"you're really dear, it's not the same as jihoon kayaaakkk, ****, how come there is an idol like him &tya &hah co/a3w9obfxrx",Positif,"You are so sweet, it is not the same as the state of kayaaakkk, ****, how could there be an idol like her &tya &hah co/a3w9obfxrx"
women like a book sheet can be read by each other but crowded with people who are unable to understand it:wilted_flower: :rose:girl_santuy:rose:,Netral,Wanita seperti lembaran buku bisa dibaca satu sama lain tapi penuh dengan orang yang tidak bisa difahami:wilted_flower:
"2022glow up mental, morals, physical, attitude, financial, happy, not sad, insecure and overthinking. hopefully achieved like hope in 2021, comedy genre..:face_with_tears_of_joy:",Positif,"2022bercahaya mental, moral, physical, sikap, finance, happy, tidak sedih, tidak aman dan berpikir berlebihan. semoga dicapai seperti harapan pada tahun 2021, genre komedi..:face_with_tears_of_joy:"
"this afternoon 1 kg rendang customer orders via ig drove to double tree hilton, for guests who are staying there.",Netral,I'm going to the Double Tree Hilton to get a customer's order.
"there was a notification of my former crush when i was in middle school, like one of my feeds, i didn't have quality, but when i opened the ig, i was wrong, did i see it wrong, but i was wrong, but there was a td. if yes what are you doing",Netral,"I know about my ex-girlfriend when I was in high school, but I don't have any quality, but when I open IG, I'm wrong, I see wrong, but I'm wrong, but I have a td."
"me and my wife for 1 whole year literally, with our new born in the pandemic. no art or nanny until our daughter 1yr old. both parents full time wfh. it's not a 1 person job person. there is no concept of ""husband husband"". change to take care of the child and often i meet while carrying him.",Positif,"I have been married for 1 full year literally, with a newborn baby in the pandemic. I have no seni or money until my daughter is 1 year old."
every morning even i go to work with i always see this ad x in station or in the train ... i'm so happy :smiling_face_with_heart-eyes: :koala::hamster::cat_face::chipmunk::front-facing_baby_chick::bear::rabbit_face:,Positif,Every morning even I go to work with I always see this ad x on the station or on the train ... I am very happy:
"who earstly will surely succeed. i'm sure this project will develop for the better, let's join.",Netral,"I'm sure this project will grow better, let's join."
"deeptalk is in the middle of the night, the best is ... yes, after all, after that, whether it is overthinking or so calm because all you have come out,",Positif,"Deeptalk is in the middle of the night, the best is... yes, after everything, after it, is it too much thinking or so calm because everything that you go out,"
overthinking,Negatif,thinking too much
eid h-2 must be healing !! bandung takes a cool train.,Positif,Eid H-2 pasti menyembuhkan !! Bandung took the train yang keren.
why would you even wear coats if you'd die from hypothermia anyway?,Netral,Why are you even wearing a jacket if you're going to die from hypothermia?
my support system :relieved_face:,Positif,system dukungan saya: relieved_face:
i could't be that even when i tried,Negatif,I can't be it even when I try
i wonder if i kept those those. would this scene ever happened? probably sooner or later.,Negatif,"I want to know if I keep it, if this scene ever happened?"
honestly. i love you.,Positif,"Jujur, I am a man of the people."
happy birthday taehyung oppa:party_popper: sorry if i call you oppa:face_with_tears_of_joy: i hope that one day i can get to know you even more real ... take care of your curry during this pandemic.,Positif,Happy Birthday Taehyung Oppa:Party_Popper:Sorry if I call you Oppa:Face_with_tears_of_joy:I hope someday I can get to know you more real ... keep your car during this pandemic.
who would have ever thought that noon would be the high point of my day? join to find out!,Netral,Who ever thought that this would be the best day of my life?
"this is a collection of philatelic objects as my hobby. nft philately is a unique and rare philatelic collection, which i collected from 1986 to 1998. please see my collection at: :backhand_index_pointing_down: complete information: :backhand_index_pointing_down:",Netral,This is a collection of things like the Philadelphia Phillies as a hobby of mine.
"i literally just woke up and 80% of my playlists on spotify have been wiped out because of cocoa m. it's frustrating that the artists didn't know, spotify and cocoa m just made the decision without at least notifying them. out like us. c'mon !! :middle_finger:",Negatif,"I really just woke up and 80% of my Spotify playlist has been deleted because of the fact that I'm frustrated that the artists don't know, Spotify and Kakao I'm just making decisions without at least telling them."
"hi, all of them are here who like to eat ??? :face_with_tears_of_joy: mimin wants to tell you about the delicious culinary that you can eat if you visit bunaken! you guys are definitely kepo, right? and mimin too, really",Netral,"Hi, all the people in this movie who like to eat: mimin wants to tell you about the cuisine lezat yang bisa Anda makan if you visit bunaken!"
"it's really the most correct healing out of town. alone. eh ding, but if sm is cool ok :zany_face::beaming_face_with_smiling_eyes:",Positif,I'm really the best person in the outside world.
how to not overthinking? his brain wasted.,Negatif,How do you think you're overdoing it?
"people on showing off tickets doctor strange 2, while in xxi area w cannot yet be ordered. so just show off this. buy this at the sephora payment method using the discount atome is not playing games. 10% of sephora + 100k discount from the atome. really cheap lhooooo :face_screaming_in_fear::star-struck::partying_face:",Positif,I'm not sure if this is the best way to pay for a sephora payment. 10% of the sephora + 100k discount of the atom.
"lol lee donghae finally remember his tik tok password, even he's spoiler yesung red hair :loudly_crying_face: but i know yesung never curse to his lovely baby :relieved_face::face_with_tears_of_joy:",Positif,"lol Lee Donghae finally remembered kata sandi Tik Toknya, even the spoiler Yesung rambut merah:"
"you're not wrong, bestie",Positif,"You're not wrong, mate."
"moved cht nk wa guide dee have crush on u, isok mek **** jangkep2 and contact ae",Negatif,I'm going to have to go to the gym and get a job.
"poor, where do you go by yourself if it's not the same as bestie, try if you have a doi/partner who wants to be invited where ""exclaimed the time :moai:",Negatif,"poor, ke mana you go by yourself if it's not with bestie, try if you have doi / couple yang want to diundang di mana ""menggugat waktu:"
"mafriend didn't used to saw me in tight cloths, onc she saw me, 1st saling she was ""actually, u hv such a nice body. u hv a nice slim waist, u didnt get belly **** as much as i, thought i'm in ideal weight. but, u got huge hip n thigh. ent's myb the reason wht mkes u looks **** """,Netral,"""Sebenarnya, you have a nice body. You have a big ping-gang yang, you don't get as much belly ****** as I do, I think I have an ideal weight."
"healing again ,, :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:",Netral,"I'm going to start again, beaming face with smiles."
bestie ♡,Positif,Beast ♡
"i went to taman safari with my friends deliberately going on weekday, the people were determined to go long weekend, btw, when i was on weekday, i returned to traffic jams until the streets on the road. lazy if you go to the peak instead of healing, instead of emotions",Negatif,"I go to Taman Safari with my friends I go on a workday, orang-orang decided to go for the weekend, btw, when I'm on a workday, I go back to kemacetan traffic till jalan di jalan."
"well pd follow the staycation right. mane is the one who did the hotel rental in the city? what's the good! ' d, wait for the story stay for the story stay ... cemungud! wkwkwkwk",Negatif,"No, please stay here for a holiday can."
bestie provision today .. his smile blushed kekan who made lunch:pinched_fingers_medium-light_skin_tone::face_with_tears_of_joy:,Positif,Best provision today .. smileynya memerah kekan yang membuat makan siang: pinched_finger_medium-light_skin_tone::face_with_tears_of_joy:
really kepo what is being done by my crush now,Netral,I really do what my love is doing right now.
"so that you have staycation,",Netral,(Supaya kamu dapat tinggal) in the place yang kamu tidak ingin (di dunia) is that of the place yang kamu tidak ingin.
"who are i, who are really, really ..........",Netral,"Who am I, who am I, who am I..."
monggo bestie .. tampahan krowotan .. @ kampoeng telo,Netral,Monggo bestie .. tampahan krowotan .. @ kampoeng telo
bestie what is si,Netral,Beast what it is
wasteful = healing staying up late = insomnia mager = me time selfish = be your self an art.,Negatif,I'm not going to sleep until late.
"healing qo jammed, the healing was eating well with semar :beaming_face_with_smiling_eyes: location of sukaraja sukabumi fish village",Positif,I'm not sure if I'm going to be able to get a good look at the pictures.
"i thanks **** and all universes that we somehow manage to pass 2020, we did it. came out of it at least alive. wishing only good things will happen in 2021, enough with all the bad news from the past. let's say it out loud bismillah 2021!",Positif,"I thank you **** and all the universe that somehow we managed to get through 2020, we managed to get out of it at least for life. I hope only good things will happen in 2021, enough with all the bad news from the past. Let's say with hard bismillah 2021!"
friday take what time is leave then staycation :thinking_face:,Netral,Friday I take jam apa vacation then staycation:
i am grateful to be surrounded by lovely people on my trip home after three years of being locked up overseas. meet with some old friends who treated me indifferently even after i came out last year. some friendship remains intact even after some changing circumstances.,Positif,I'm grateful to be around Orang Orang yang beautiful on my way home after three years abroad. I met with some old friends who treated me with no care even after I left last year.
"moment deeptalk ""look for those who can not only accept you, but also your family, not only him, but also his family, every human being is extraordinary, has positive and negative each, accepting both is not easy, if indeed he can maintain !!""",Positif,"""Carilah orang-orang yang tidak hanya dapat menerima Anda, tetapi juga keluarga Anda, bukan hanya dia, tetapi juga keluarganya, setiap manusia luar biasa, memiliki positif dan negatif masing-masing, menerima keduanya tidak mudah, jika memang dia bisa mempertahankan !!"""
"it feels at under estimate is not really good, just next month you have to be able to prove, so overthinking continues every day because of under estimate",Negatif,"I feel less diestimated isn't really good, only next month you should be able to prove, so I think excessively continuously every day because I am less diestimated"
staycation in my hometown is so much fun.,Positif,Living in the city as usual is so much fun.
"flexing my best boy friend, the sweetest boi in 2021 !!! even though if you meet, i make me annoyed, but if there isn't any, i don't know, my life will be as busy as what! the only guy knows i'm 100%. tanankyou bestie, u r the beeeessttt in 2021:red_heart::red_heart:",Positif,"Flexing my best friend, man termanis in 2021 !!! even if you meet, I make me angry, but if it doesn't exist, I don't know, my life will be busy like this!"
invite healing to make a recovery. let me dizzy so you are happy.,Negatif,I'm going to make you happy.
how do you overcome overthinking afraid of being wrong? &i,Negatif,How do you deal with too much thinking afraid of something wrong?
there is no need to dominate when around you know you would do everything in your power to protect them.-lisa bevere,Positif,You don't have to dominate when you know you'll do anything in your hands to protect them.
"really strong. but it will cost at least £ 30m which is likely impossible in this market so that we must spend that money if we have already florenzi in that position? florenzi is perfect in this system, it's why i am confined he rejected jose's project.",Negatif,But it will cost at least £30 million which is probably not possible in this market so we have to spend money on it if we already have Florenzi in this position?
staycation,Netral,place of residence
happy birthday national boyfriend! wish you can celebrate a very happy day with others even genki! you have grown up into a boyfriendable man! #神宮寺 勇太 誕生 祭 2021 #神宮寺 happybirthday #神宮寺 ありがとう #神宮寺 勇太 24thanniversary #神宮寺 勇太 #キンプリ,Positif,Happy Birthday to my boyfriend! I wish you could celebrate a very happy birthday with other people even my family! I have grown to be a man who can say goodbye!
"you can be whatever you want, so be the person who ends meetings early. :face_with_tears_of_joy::thumbs_up:",Netral,"You can be whatever you want, so be orang yang ending a meeting earlier."
"everyone has their own kind of happiness. it could be family, friends, money, or even traveling.",Netral,"Every person has a kind of happiness of their own. It can be family, friends, money, or even traveling."
spill price?!,Netral,Price spill?!
rumah rasa staycation aces for your home like being staycation in a comfortable place.,Netral,Rumah rasa staycation as untuk rumah Anda seperti tinggal liburan di tempat yang nyaman.
fans m.u all around the world,Netral,I am a fan of the whole world
"self healing the best brace is silent, disappearing, forgiving and sleeping . . see you next year :smiling_face_with_halo:",Positif,"I'm sorry, but I'm not going to sleep."
especially for mysti -mystiking. like himself to his own low self -esteem. already,Negatif,Terutama for mysticing. Like himself for the price of the low.
this hour is not a dot of mla overthinking mulu,Negatif,This is not the point MLA thinking excessive mulu
"first rule is: ignore the forecast! :face_with_tears_of_joy: stoked finished this challenge while approving we could do a bunch of activities without strava, cuz i did.",Netral,"The first rule is: mengabaikan prediksi! :face_with_tears_of_joy: stoked to finish this challenge while I agree we could do a bunch of activities without strava, because I do."
have you ever eaten rice using royco sauce not bestie?,Netral,Have you ever eaten nasi using royco sausage but not bestie?
