Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
1937,I prefer this Korean pure quality https://t.co/I9jSc8GZMv,I prefer this korean Pure Quality https://t.co/i9jsc8gzmv,Saya lebih suka bahasa Korea ini Kualitas murni https://t.co/i9jsc8gzmv,Positif,i prefer this korean pure quality,I prefer this pure Korean quality.
1001,"dipikirin gak dipikirin, ujung ujungnya tetep overthinking","I think about it, The tip is still overthinking","Dipikirin Gak Dipikirin, Ujung Ujungnya Tetep terlalu banyak berpikir",Negatif,"dipikirin gak dipikirin, ujung ujungnya tetep overthinking","Don't think about it, Jung jung is still over thinking"
2291,"jimin you are cute, funny, good with everyone, you also love the people around you, you are really the best for Army. stay focused on your career don't care about the people who put you down , because we love you Stay strong, Jimin 💜💜💜 #jiminyouareperfect https://t.co/6XW1pfuvNh","Jimin you are cute, funny, good with everyone, you also love the people around you, you are really the best for army. Stay focused on your career don't care about the people who put you down, because we love you stay strong, jimin 💜💜💜 #jiminouneperfect https://t.co/6xw1pfuvnh","Jimin Anda lucu, lucu, baik dengan semua orang, Anda juga mencintai orang -orang di sekitar Anda, Anda benar -benar yang terbaik untuk tentara. Tetap fokus pada karier Anda tidak peduli dengan orang -orang yang menjatuhkan Anda, karena kami mencintai Anda tetap kuat, Jimin 💜💜💜 #jiminyouareperfect https://t.co/6xw1pfuvnh",Positif,"jimin you are cute, funny, good with everyone, you also love the people around you, you are really the best for army. stay focused on your career don't care about the people who put you down , because we love you stay strong, jimin :purple_heart::purple_heart::purple_heart:","Jimin you're funny, funny, good with everyone, you also love the people around you, you're really the best for the army. Stay focused on your careers you don't care about the people who put you down, because we love you stay strong, jimin:purple_heart:purple_heart:purple_heart:"
479,"asas praduga tak bersalah harus dijunjung oleh siapapun demi menjaga citra, hak dan martabat orang.https://t.co/hx2r4rGkLm","The principle of presumption of innocence must be upheld by anyone in order to maintain the image, rights and dignity of people.https: //t.co/hx2r4rgklm","Asas Praduga Tak Bersalah Haru Dijunjung Oleh Siapapun Demi Menjaga Citra, Hak Dan Martabat Orang.https: //t.co/Hx2R4RGKLM",Netral,"asas praduga tak bersalah harus dijunjung oleh siapapun demi menjaga citra, hak dan martabat orang.","As a presumption of guilt, it must be valued by anyone in order to maintain the image of people's rights and dignity."
4680,Untung maju mundur staycation wat long weekend ga jdi. Ternyata tutup buku taun ini ga libur 😭  Kerjo terngoyo dari hari senin sampe saiki. Puncak e saiki karena besok setengah hari tok,"Fortunately, back and forth Staycation Wat Long Weekend ga jdi. It turns out that the closed book is not a day off 😭  Kerjo joked from Monday to Saiki. Peak e saiki because tomorrow half a day tok",Untung Maju Mundur Staycation Wat Long Weekend Ga Jdi. TERNYATA TETUP BUKU TAUN INI GA LIBUR 😭  KERJO Terngoyo Dari Hari Senin Sampe Saiki. Puncak E Saiki Karena Besok Setengah Hari Tok,Negatif,untung maju mundur staycation wat long weekend ga jdi. ternyata tutup buku taun ini ga libur :loudly_crying_face: kerjo terngoyo dari hari senin sampe saiki. puncak e saiki karena besok setengah hari tok,Lucky forward munduur staycation wat long weekend ga jdi. turns out this log didn't end: loudly_cry_face: kerjo cray from Monday to Sunday.
4031,Sing kate tarung petek ee opo samean bestie? eh brodie 😭 https://t.co/0zoMLJaSnv,Sing Kate Tarung Petek Ee Opo Samean Bestie? eh brodie 😭 https://t.co/0zomljasnv,Sing Kate Tarung Petek Ee Opo Seuse Bestie? Eh Brodie 😭 https://t.co/0zomljasnv,Netral,sing kate tarung petek ee opo samean bestie? eh brodie :loudly_crying_face:,singing a battle song ee opo equalan bestie? eh brodie:loudly_crying_face:
1996,I'm literally dying😭 Apadayaku cm rakyat jelata yg ttp butuh duid 😭 nggak paham lg mo nangis https://t.co/pxrfOV8Bgy,"I'm Literally Dying click What is my converted people who need a duid 😭 Don't understand again, cry https://t.co/pxrfov8bgy",Saya benar -benar sekarat😭 Apadayaku cm rakyat jelata yg ttp butuh duid 😭 nggak paham lg mo nangis https://t.co/pxrfov8bgy,Negatif,i'm literally dying:loudly_crying_face: apadayaku cm rakyat jelata yg ttp butuh duid :loudly_crying_face: nggak paham lg mo nangis,i'm literally dying:loud_crying_face: what power do the people have that need duid duid :loudly_crying_face: don't understand
42,"""New Year, New Salary, New Journey, New Boss, New Overthinking, New Problems"" https://t.co/KrOPxrcFaq","""New Year, New Salary, New Journey, New Boss, New Overthinking, New Problems"" https://t.co/kropxrcfaq","""Tahun Baru, Gaji Baru, Perjalanan Baru, Bos Baru, Overinking Baru, Masalah Baru"" https://t.co/kropxrcfaq",Negatif,"""new year, new salary, new journey, new boss, new overthinking, new problems""","""New year, new salary, new trip, new boss, new thinking, new problem"""
491,asyar bestie .,Asyar Bestie.,Bestie Asyar.,Netral,asyar bestie .,Ayar bestie.
3666,"Proud to be watching this father and son love, even though you're giving him som tough love. He made it. Congrats @Garydwayne https://t.co/8Y09k3AIrT","Proud to be watching this father and son love, even though you're giving him som tough love. He made it. Congrats @garydwayne https://t.co/8y09k3irt","Bangga menonton cinta ayah dan anak ini, meskipun Anda memberinya cinta yang kuat. Dia berhasil. Selamat @GaryDwayne https://t.co/8y09k3airt",Positif,"proud to be watching this father and son love, even though you're giving him som tough love. he made it. congrats","proud to see this father and son in love, even though you gave him such a strong love. He succeeded. Congratulations."
4135,Spill mornin playlist kalian dong gais. https://t.co/MUTOvtXoyY,Spill Mornin Playlist please Gais. https://t.co/mutovtxoyy,Daftar Putar Mornin Mornin Kalian Dong Gais. https://t.co/mutovtxoyy,Netral,spill mornin playlist kalian **** gais.,Spill the list of running kalina **** morning songs.
3294,"Nothing lasts forever, even cold november rain","Nothing Lasts Forever, Even Cold November Rain","Tidak ada yang bertahan selamanya, bahkan hujan November yang dingin",Netral,"nothing lasts forever, even cold november rain","Nothing lasts forever, not even a cold November rain"
4919,"Wounds are not ""approval"" to bleed on people who didnt cut you.   Those wounds need to be healed, so you can stop pour the anger to anyone that cost relationship, friendship - in any form. Self healing is a powerful practice of self love, universal love, and compassion.","Wounds are not ""Approval"" to bleed on people who are cut you.  Those Wounds Need to Be Healed, So You Can Stop Pour The Anger to Anyone That Cost Relationship, Friendship - In Any Form. Self healing is a powerful practice of self love, universal love, and compassion.","Luka bukan ""persetujuan"" untuk berdarah pada orang -orang yang tidak memotong Anda.  Luka -luka itu perlu disembuhkan, sehingga Anda dapat berhenti menuangkan kemarahan kepada siapa pun yang biaya hubungan, persahabatan - dalam bentuk apa pun. Penyembuhan diri adalah praktik cinta diri yang kuat, cinta universal, dan belas kasih.",Positif,"wounds are not ""approval"" to bleed on people who didnt cut you. those wounds need to be healed, so you can stop pour the anger to anyone that cost relationship, friendship - in any form. self healing is a powerful practice of self love, universal love, and compassion.","Those wounds don't ""approved"" to bleed on those who don't cut you up need to be healed, so that you can stop venting anger on anyone who sacrifices relationships, friendships - in any form of self-repair is a strong practice of self-love, universal love, and compassion."
4214,Staycation.. https://t.co/HFXVogmQNs,Staycation .. https://t.co/hfxvogmqns,Staycation .. https://t.co/hfxvogmqns,Netral,staycation..,stay..
674,bgstttttt w di cht crush 😵😵😵😵,BGSTTTTTTT W IN CHT CRUSH 😵😵😵😵,bgstttttt w di cht crush 😵😵😵😵,Positif,bgstttttt w di cht crush :face_with_crossed-out_eyes::face_with_crossed-out_eyes::face_with_crossed-out_eyes::face_with_crossed-out_eyes:,bgstt w on tt crush:face_with_crossed-out_eyes::
1880,"I even didnt have any intention to get this album. But, i got it finally! Thanks @drumbrisix for the offline GA. Wish you all the best! 💕 https://t.co/f2u8h5nvei","I even didnt have any intention to get this album. But, I got it finally! Thanks @drumbrisix for the offline or not. Wish you all the best! 💕 https://t.co/f2u8h5nvei","Saya bahkan tidak punya niat untuk mendapatkan album ini. Tapi, akhirnya saya mendapatkannya! Terima kasih @Drumbisix untuk GA offline. Semoga tercapai segala yang terbaik untukmu! 💕 https://t.co/f2u8h5nvei",Positif,"i even didnt have any intention to get this album. but, i got it finally! thanks for the offline ga. wish you all the best! :two_hearts:","I didn't even have any intention of getting this album. but, I am finally! thanks for ga offline. wish you all the best!"
3198,New adventures are around the corner.  Happy New Year !  #Repost @bothieboba.id @ Sampit https://t.co/0U8fMmsg4k,New Adventures are around the Corner.  Happy New Year!  #Repost @ balhieboba.id @ sampit https://t.co/0u8fmmsg4k,Petualangan baru sudah dekat.  Selamat Tahun Baru !  #Repost @ nottieboba.id @ sampit https://t.co/0u8fmmsg4k,Positif,new adventures are around the corner. happy new year ! .id @ sampit,New adventure is around the corner. Happy New Year!
2694,"Lepas dari soal Macron ato kartun, apakah Islam membenarkan orang menyembelih manusia hanya karena perbedaan keyakinan?  Kenapa tokoh2 politisi Islam cenderung denial pada aksi2 biadab yg mengatas-namakan agama?","Apart from the matter of macron or cartoon, does Islam justify people slaughtering humans only because of differences in belief?  Why do Islamic politicians tend to be denial in savage actions in the name of religion?","Lepas Dari Soal Macron Ato Kartun, Apakah Islam Membenarkan Orang Menyembelih Manusia Hanya Karena Perbedaan Keyakanan?  Kenapa Tokoh2 Politisi Islam Cenderung Denial Pada Aksi2 Biadab Yg Mengata-Namakan Agama?",Negatif,"lepas dari soal macron ato kartun, apakah islam membenarkan orang menyembelih manusia hanya karena perbedaan keyakinan? kenapa tokoh2 politisi islam cenderung denial pada aksi2 biadab yg mengatas-namakan agama?",- Why do politicians tend to deny the savage lassies of religion?
1163,Even the villain is greatt!! 👍🏻👍🏻👍🏻  #HorizonForbiddenWest                     #beyondthehorizon   #Aloy #VirtualPhotography  #PhotoMode  #PSshare #PSBlog  #PS5Share #PS5   #VGPUnite #VPGamers https://t.co/DO8rP8xPm9,Even the villain is great !! 👍🏻👍🏻cription  #HorizonforbiddenWest #BeyondThehorizon #Aloy #VIRTUALPHOTOGRAPHY #Photomode #sshare #psblog #ps5share #ps5 #vgpunite #vpgamers https://t.co/do8rp8xpm9,Bahkan penjahatnya hebat !! 👍🏻👍🏻👍🏻  #Horizonforbiddenwest #BeyondTheHorizon #Aloy #virtualphotography #photomode #psshare #psblog #ps5share #ps5 #vgpunite #vpgamers https://t.co/do8rp8xpm9,Positif,even the villain is greatt!! :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:,even big criminals!!:thumbs_up_light_skin_tone::::thumbs_upskin_tone::
2471,Kayaknya humble + clingy 🤙 https://t.co/iws89XnSlV,I think Humble + Clingy 🤙 https://t.co/iws89xnslv,Kayaknya Humble + Clingy 🤙 https://t.co/iws89xnslv,Netral,kayaknya humble + clingy :call_me_hand:,kind of humble + clingy :call_me_hand:
3015,Mental health issues are so important. If you need help please find someone you can trust to help you. Don't let yourself damage.  #MentalHealthMatters #Mentalhealth,Mental Health Issues are so important. If you need help please find someone you can trust to help you. Don't let yourself damage.  #MENALHEALTHMATTERS #MenalHealth,"Masalah kesehatan mental sangat penting. Jika Anda membutuhkan bantuan, silakan temukan seseorang yang dapat Anda percayai untuk membantu Anda. Jangan biarkan diri Anda merusak.  #MentalhealthMatters #mentalhealth",Positif,mental health issues are so important. if you need help please find someone you can trust to help you. don't let yourself damage.,Mental health issues are very important. If you need help please find someone you can trust to help you. Don't let yourself be damaged.
254,"Actually i don’t mind getting kapan kawin question but the sekarang makin gemuk ya comment that i can’t handle, because i know it’s true 🥲","Actually I don't mind getting when married Question but the now is getting fatter that comment that I can't handle, because I know it's true 🥲","Sebenarnya saya tidak keberatan mendapatkan pertanyaan Kapan Kawin tetapi komentar sekarang makin gemuk ya yang tidak bisa saya tangani, karena saya tahu itu benar 🥲",Negatif,"actually i don't mind getting kapan kawin question but the sekarang makin gemuk ya comment that i can't handle, because i know it's true :smiling_face_with_tear:","Actually I don't mind getting a mating question but now making a fat comment yes that I can't handle, because I know it's true:smiling_face_with_search:"
1896,"I have crush on you, hbu?","I have crush on you, hbu?","Aku naksirmu, HBU?",Netral,"i have crush on you, hbu?","I have a crush on you, hbu?"
2797,Mak tratap liat mantan lewat pake jazz plat AA tu sapa. Dah lah ga mau over tp ttp aja overthinking ;),Mak trans to see the ex through using jazz plate aa tu what. I don't want to over but just overthinking;),Mak TRATAP LIAT MANTAN LEWAT PAKE JAZZ PLAT AA TU Sapa. Dah lah ga mau over tp ttp aja terlalu banyak berpikir;),Negatif,mak tratap liat mantan lewat pake jazz plat aa tu sapa. dah lah ga mau over tp ttp aja overthinking ;),"Mak tratap saw the ex go through jazz plate aa tu ada. fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""notmeuoverbutoverthinking;)"
3555,Pengen staycation kalo liburan gini.. 😁😁😁😁,Want to staycation if it's a vacation like this .. 😁😁😁😁,Pengen Staycation Kalo Liburan Gini .. 😁😁😁😁,Netral,pengen staycation kalo liburan gini.. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,Staycation identifiers for this vacation. .: Beaming_face_with_smiling_eyes:: Beaming_face_with_smiling_eyes:
370,Alhamdulillah 🫠🥺 happy banget banget bangettt bisa healing ke #fdxbeauty2022 💕thank you @femaledaily 🤗✨ https://t.co/GSTTewV3y1,Alhamdulillah 🫠🥺 really really happy to be able to healing to #fdxbeauty2022 💕thank you @femaledaily 🤗✨ https://t.co/gsttewv3y1,Alhamdulillah 🫠🥺 Bahet Banget Banget Bangettt Bisa Healing Ke #fdxbeauty2022 💕THank Anda @FemalEdaily 🤗✨ https://t.co/gsttewv3y1,Positif,alhamdulillah :melting_face::pleading_face: happy banget banget bangettt bisa healing ke :two_hearts:thank you :smiling_face_with_open_hands::sparkles:,"fontcolor="" # FFFF00""alhamdullah fontcolor="" # FFFF00""two_hearts: fontcolor="" # FFFF00"" thankyou:smiling_face_with_open_hands::sparkles:"
961,"Demi apapun aku sayang bgt sama keluarga aku, support system terbaik itu keluarga🤍","For whatever sake I love my family, the best support system is family🤍","Demi Apapun Aku Sayang Bgt Sama Keluarga Aku, Sistem Pendukung Terbaik Itu Keluarga🤍",Positif,"demi apapun aku sayang bgt sama keluarga aku, support system terbaik itu keluarga:white_heart:","For whatever it's worth, I love my family, the best support system. It's family:"
3642,"PPKM Day 28  When You don't like your President and the gank, just do whatever you can do and around you can do to make a better place.   Don't blame him without a solution.","PPKM Day 28  When you don't like your president and the gank, just do whatever you can do and around you can do to make a better place.  Don't Blame Him Without A Solution.","Hari PPKM 28  Ketika Anda tidak menyukai presiden dan gank Anda, lakukan saja apa pun yang dapat Anda lakukan dan di sekitar Anda dapat melakukan untuk membuat tempat yang lebih baik.  Jangan salahkan dia tanpa solusi.",Positif,"ppkm day 28 when you don't like your president and the gank, just do whatever you can do and around you can do to make a better place. don't blame him without a solution.","pkm day 28 when you don't like your president and gank, just do what you can and around you can do to make a better place. don't blame him without a solution."
3768,Salah satu alasan aku prefer apartemen ketimbang rumah tapak: ga akan ketemu ibu-ibu berhijab yang mulutnya kek jamban https://t.co/Aa4LyA7fai,One of the reasons I prefer an apartment rather than a tread house: I won't meet the hijab mothers whose mouths are latrine https://t.co/aa4lya7fai,Salah Satu Alasan Aku Lebih Pilih Apartemen Ketimbang Rahat Tapak: Ga Akan KetuMu Ibu-Ibu Berhijab Yang Mulutnya Kek Jamban https://t.co/aa4lya7fai,Negatif,salah satu alasan aku prefer apartemen ketimbang rumah tapak: ga akan ketemu ibu-ibu berhijab yang mulutnya kek jamban,One of the reasons I like apartemen more than a treadhouse is that I'm not going to see a woman who has a spell that has a mouthful of latrines.
740,Btw yg nge scream/growl bestie w si totong @bix_boa https://t.co/ZPTFtyOzPP,Btw who is screaming/growl bestie w si totong @bix_boa https://t.co/zptphtyozpp,Btw yg nge scream/growl bestie w si si totong @bix_boa https://t.co/zptftyozpp,Netral,btw yg nge scream/growl bestie w si totong,By the scream/growl bestie w si totong
93,#JBNextChapter after I saw this I was even more proud. I always support you in any way hehe maybe until you have kids. thank you for this video I cry and feel proud to always support you. @justinbieber 😭😭💜 https://t.co/ZdfeDxESXd,#Jbnextchapter after I saw this I was even more proud. I always support you in any way hehe may until you have kids. Thank you for this video I Cry and Feel Proud to Always Support You. @justinbieber 😭😭💜 https://t.co/zdfedxesxd,#Jbnextchapter setelah saya melihat ini saya bahkan lebih bangga. Saya selalu mendukung Anda dengan cara apa pun hehe mungkin sampai Anda punya anak. Terima kasih untuk video ini saya menangis dan merasa bangga selalu mendukung Anda. @justinbieber 😭😭💜 https://t.co/zdfedxesxd,Positif,after i saw this i was even more proud. i always support you in any way hehe maybe until you have kids. thank you for this video i cry and feel proud to always support you. :loudly_crying_face::loudly_crying_face::purple_heart:,After I saw this I was even more proud. I always supported you in any way hehehe possible until you had kids. Thank you for this video.
606,"Bener2 seharian cuma tiduran dikamar, overthinking, nangis, dahlah capej","Really just a day of lying in the room, overthinking, crying, already capej","Bener2 Seharian Cuma Tiduran Dikamar, Overfinking, Nangis, Dahlah Capej",Negatif,"bener2 seharian cuma tiduran dikamar, overthinking, nangis, dahlah capej","It's been a full day in the room, over thinking, crying, it's tired."
4351,temen 1 geng staycation gak ngajak2 gua. trus minjem duit ke gua untuk have fun. Sial. gua rebut juga nih sugar daddy lu pada satu2. https://t.co/ADPCn57BBk,Friend 1 Staycation gang doesn't invite me. Then borrow money to the cave to have fun. Unlucky. I also took the Daddy Sugar Daddy on one. https://t.co/adpcn57bbk,Temen 1 Geng Staycation Gak Ngajak2 Gua. Trus Minjem Duit Ke Gua Taktakan bersenang -senang. Sial. Gua membantah sugar sugar daddy lu saya2. https://t.co/adpcn57bbk,Negatif,temen 1 geng staycation gak ngajak2 gua. trus minjem duit ke gua untuk have fun. sial. gua rebut juga nih sugar daddy lu pada satu2.,Friends of one gang staycation didn't invite me. Then send money to me for fun. Shit.
2267,"Jangan lupa sebelum tidur untuk berwudhu, face wash, sikat gigi, memakai serum, lanjut overthinking.","Don't forget before going to bed for ablution, face wash, toothbrush, wearing serum, continued overthinking.","Jangan Lupa Sebelum Tidur Untuce Berwudhu, Wajah Cuci, Sikat Gigi, Serum Memakai, Lanjut yang terlalu banyak berpikir.",Negatif,"jangan lupa sebelum tidur untuk berwudhu, face wash, sikat gigi, memakai serum, lanjut overthinking.","Don't forget before bed untwudhu, wash your face, brush your teeth, trigger serum, forward overthinking."
1239,for women who can actually afford that kind of kitchen 🤭🤭 https://t.co/X18aBEMFrV,for women who can actually afford that kind of kitchen 🤭🤭 https://t.co/x18abemfrv,untuk wanita yang benar -benar mampu membeli dapur semacam itu 🤭🤭 https://t.co/x18abemfrv,Netral,for women who can actually afford that kind of kitchen :face_with_hand_over_mouth::face_with_hand_over_mouth:,For a woman who can afford such a kitchen: face_with_hand_mouth:
4770,"What are you talking about? The Earth is FINE! The Climate which have optimum for Living thing especially Human to live in is not  As usual, Our Egoistical Side thinking we save the Earth by doing GREEN thing but truth to be told we just want to save ourself","What are you talking about? The Earth is fine! The climate which has optimum for living things especially human to live in is not  As usual, our selfistic side thinking we save the earth by doing green things but truth to be toll we just want to save ourself","Apa yang sedang Anda bicarakan? Bumi baik -baik saja! Iklim yang memiliki makhluk hidup yang optimal terutama manusia untuk dijalani bukanlah  Seperti biasa, sisi egois kita berpikir kita menyelamatkan bumi dengan melakukan hal hijau tetapi kebenaran untuk diberitahu kita hanya ingin menyelamatkan diri kita sendiri",Negatif,"what are you talking about? the earth is fine! the climate which have optimum for living thing especially human to live in is not as usual, our egoistical side thinking we save the earth by doing green thing but truth to be told we just want to save ourself","What are you talking about? The earth is fine! The climate that has been optimal for living things especially humans to live in is not as ordinary, the selfish side we think we're saving the earth by doing the green thing but the truth should be told we just want to save ourselves"
3337,OMFG bestie!! Im crying 😭💅🏻🌈 https://t.co/9caRWRO8sS,Omfg Bestie !! Im Crying 😭💅🏻🌈 https://t.co/9carwro8ss,Omfg bestie !! Im menangis 😭💅🏻🌈 https://t.co/9carwro8ss,Netral,omfg bestie!! im crying :loudly_crying_face::nail_polish_light_skin_tone::rainbow:,omfg bestie! im crying:loudly_cry_face::nail_polish_light_skin_tone::rainbow:
3219,Nge crush kakel udh 10 th🥺 doi upload uWu uWu terus dah tiap hari. Kan akuuwuphobia,NGE CRUSH KAKEL UDH 10 TH🥺 Doi Upload uwu uwu kept on every day. Akuuwuphobia,Nge crush kakel udh 10 th🥺 doi unggah uwu uwu terus dah tiap hari. Kan akuuwuphobia,Negatif,nge crush kakel udh 10 th:pleading_face: doi upload uwu uwu terus dah tiap hari. kan akuuwuphobia,Doi upload wu yuu udh every day.
1167,"Even tho I’m team Djokovic, I love seeing Nadal back on court https://t.co/VgGTBwQlo4","Even Tho I'm Team Djokovic, I Love Seeing Nadal Back On Court https://t.co/vggtbwqlo4","Bahkan saya tim Djokovic, saya suka melihat Nadal kembali ke pengadilan https://t.co/vggtbwqlo4",Positif,"even tho i'm team djokovic, i love seeing nadal back on court","Even my djokovic team, I'm glad to see the tone back in court."
2121,Ini org plg kepo https://t.co/e3chTGy3dp,This is PLG KEPO https://t.co/e3chtgy3dp,Ini org plg kepo https://t.co/e3chtgy3dp,Negatif,ini org plg kepo,Here you go.
3174,Nasib emak emak yg napsu nyritain tetangganya gmn ya? Buuu mending cari cuan jualan takjil mayan buu drpd kepo ama idup orang. Serius banget mantaunya sampe ngira ngepet ya Allah knp kocak bener 😂😂😂😂,"The fate of Mother, who is the appetite, how do you feel her neighbors? Buuu mending to find cuan selling takjil mayan buu drpd kepo and live people. It's really serious that he thinks that it's really hilariously hilarious 😂😂😂😂",Nasib emak emak yg napsu nyritain tetangganya gmn ya? Buuu Mending Cari Cuan Juualan Takjil Maya Buu Drpd Kepo Ama Idup Orang. Serius Banget Mantaunya Sampe ngira Ngepet Ya Allah Knp Kocak Bener 😂😂😂😂,Negatif,nasib emak emak yg napsu nyritain tetangganya gmn ya? buuu mending cari cuan jualan takjil mayan buu drpd kepo ama idup orang. serius banget mantaunya sampe ngira ngepet ya allah knp kocak bener :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,"Nau mening looking for cuan fontcolor="" # FFFF00"" Mayabuu drpdo idul oang. fontcolor="" # FFFF00""so bad fontcolor="" # FFFF00""yes?"
4532,This's surely not the easy one. I'm exhausted 🤣 (did a HM a day before 😌)  #runner #morningrun #saturdaymorningrun #running #run   Check out my activity on Strava: https://t.co/fWbdgYT20M https://t.co/mWwtCOqdeG,This's sulex not the easy one. I'm exhausted 🤣 (Did a HM a day before 😌)  #runner #morningrun #saturdaymorningrun #running #run  Check out my activity on Strava: https://t.co/fwbdgyt20m https://t.co/mwwtcoqdeg,Ini pasti bukan yang mudah. Saya kelelahan 🤣 (melakukan HM sehari sebelum 😌)  #runner #morningrun #saturdaymorningrun #running #run  Lihat aktivitas saya di Strava: https://t.co/fwbdgyt20m https://t.co/mwwtcoqdeg,Negatif,this's surely not the easy one. i'm exhausted :rolling_on_the_floor_laughing: (did a hm a day before :relieved_face:) check out my activity on strava:,It's definitely not that easy. I'm tired: roll_the_fight_laughing: (doing hm a day before:lelieved_face:) Checking my activities in strava:
4036,"sjw tai anjing lah kesel gue. lo idup di indonesia bos, merubah stigma itu ga gampang. lo pgn org lain open sm pilihan lu but lo pun ga ngehargain mereka yg teguh sama pilihan mereka, dibilg close minded. terus klo mnrt gue menyimpang itu ttp harus gue normalize gitu? SEHAT LO???","SJW Tai Dog is frustrated. You live in Indonesia boss, changing the stigma is not easy. You don't even open your other choices, but you don't appreciate those who are firm in their choice, minded. Then if I deviate, I have to normalize that? Healthy ???","SJW Tai Anjing Lah Kesel Gue. lo idup di indonesia bos, stibah stigma itu gampang. lo pgn org lain terbuka sm pilihan lu tetapi lo pun ga ngehargain mereka yg teguh sama piliihan Mereka, Dibilg berpikiran dekat. terus klo mnrt gue menyimpang itu ttp haru gue menormalkan gitu? Sehat lo ???",Negatif,"sjw tai anjing lah kesel gue. lo idup di indonesia bos, merubah stigma itu ga gampang. lo pgn org lain open sm pilihan lu but lo pun ga ngehargain mereka yg teguh sama pilihan mereka, dibilg close minded. terus klo mnrt gue menyimpang itu ttp harus gue normalize gitu? sehat lo???","Sjw tahi your ginger dog. You idup in Indonesia boss, changing the stigma is gapang. You want someone else to open your choice but you don't even appreciate their choices, digig closeminated."
550,"baru pertama ketemu setelah lulus smk. pas w sapa duluan dia mlongo aja, mikir kali yaa ni org siapa sih nyapa². begitu w lepas masker trs spill nama w. baru dia kenal😭","It was the first time to meet after graduating from vocational high school. When he said he just first, I thought about this time, who did he say hello. As soon as W releases the mask Trs spill name w. he just met anyone","Baru Pertama Ketemu Setelah Lulus Smk. pas w sapa duluan dia mlongo aja, mikir kali yaa ni org siapa sih nyapa². Begitu w lepas masker trs spill nama w. Baru Dia Kenal😭",Netral,"baru pertama ketemu setelah lulus smk. pas w sapa duluan dia mlongo aja, mikir kali yaa ni org siapa sih nyapa². begitu w lepas masker trs spill nama w. baru dia kenal:loudly_crying_face:","When he first spoke, he thought about who he was. He took off the mask. His name was w. and his first name was:loudly_crya_face:"
1162,Even the sunset is jealous of ur smile,Even the sunset is jealous of ur smile,Bahkan matahari terbenam cemburu pada senyummu,Positif,even the sunset is jealous of ur smile,Even sunsets are jealous ur smile
1029,"Doing whole self-care routine in last day of 2020 is probably one of best decision I'd choose:"")","Doing Whole Self-Care Routine in Last Day of 2020 is Probably One of Best Decision I'm Choose: "")","Melakukan seluruh rutinitas diri di hari terakhir tahun 2020 mungkin merupakan salah satu keputusan terbaik yang akan saya pilih: "")",Positif,"doing whole self-care routine in last day of 2020 is probably one of best decision i'd choose:"")","doing the whole routine of self-treatment on the last day of 2020 is probably one of the best decisions I'll choose: "")"
4431,ThAts why my baby @gwennstefuckme  choose twitter buat spill testimoni perbatangannya 😂 https://t.co/wyGVPzYhOD,THATS WHY MY BABY @GWENNSTEFUCKME CHOOSE TWITTER For Spill Testimonials Performing 😂 https://t.co/wygvpzyhod,Itulah mengapa bayi saya @gwennstefuckme memilih Twitter Barat spill testimoni Perbatangananya 😂 https://t.co/wygvpzyhod,Netral,thats why my baby choose twitter buat spill testimoni perbatangannya :face_with_tears_of_joy:,That's why my baby chose Twitter to spill its prodigious testimonial: face_with_ears_of_joy:
3816,"Saturday night just strolling around Pejaten, Kemang, and Cipete; Dan stop di Dua Coffee, enak banget suasananya. Anak jaksel boleh lah mampir, jangan ke mall mulu xD https://t.co/nVK6e70Z7I","Saturday Night Just Strolling Around Pejaten, Kemang, and Cipete; And stop in two coffee, the atmosphere is really good. South Jakarta children can stop by, don't go to Mall Mulu XD https://t.co/nvk6e70z7i","Sabtu malam hanya berjalan -jalan di sekitar Pejaten, Kemang, dan Cipete; Dan Stop Di Dua Coffee, Enak Banget Suasananya. ANAK JAKSEL BEHEH LAH MAMPIR, JANGAN KE MALL MULU XD HTTPS://T.CO/NVK6E70Z7I",Positif,"saturday night just strolling around pejaten, kemang, and cipete; dan stop di dua coffee, enak banget suasananya. anak jaksel boleh lah mampir, jangan ke mall mulu xd","Saturday night just walking around jajaten, kemang, and cipete; and stop at two coffees, it's good to see you."
4734,"we actually could get her 6th debut oh god im dizzy... LETS FOCUS ON 34+35, i dont want 7 rings buywgfib moment again https://t.co/yOxGF4o6GB","We actually could get her 6th debut Oh God Im Dizzy ... Lets focus on 34+35, I Dont Want 7 Rings Buywgfib Moment Again https://t.co/yoxgf4o6gb","Kami sebenarnya bisa mendapatkan debut ke -6 oh dewa im pusing ... mari kita fokus pada 34+35, saya tidak ingin 7 cincin membeli momen lagi https://t.co/yoxgf4o6gb",Netral,"we actually could get her 6th debut oh **** im dizzy... lets focus on 34+35, i dont want 7 rings buywgfib moment again","We can really get a 6th debut. Oh **** dizziness... Let's focus on 34+35, I don't want 7 buywgfib rings any more."
