emoji_en,label,backtranslated_tweet
even my own friend when sleeping hugs it is uncomfortable,Negatif,even my own friend when sleeping hugging him it&#39;s uncomfortable
thanks again for always comforting me in any situations! :smiling_face_with_heart-eyes: * literally smiles yourself every time you see john mayer's behavior*,Positif,Thank you again for always cheering me up in any situation! :smiling_face_with_heart-eyes: *literally smiles to myself every time I see John Mayer&#39;s behavior*
"bali souvenir rate 3.5/5 ""i prefer bali ferris wheel"" @ koral restaurant",Netral,Bali souvenirs rated 3.5/5 &quot;I prefer Bali Ferris wheel&quot; @ Koral restaurant
"met morning all, happy weekend, hopefully the long weekend is fun, don't forget at the sofia hotel.",Positif,"Good morning everyone, happy weekend, have a nice long holiday, don&#39;t forget to stop by the Sofia Hotel."
my healing doesn't work,Negatif,my healing didn&#39;t work
the most right is healing when weekday so that it is worth if it's not just adding thoughts :(,Negatif,The most appropriate way to heal is during the working day so that it doesn&#39;t just add to your thoughts :(
"they really support their system! salute, support the release of the 2nd single - there is no love besides you, july 28, 2021. you have !!! aminda sumbang royalti",Positif,"they really support their system! salute, support the release of the 2nd single - no love but you, july 28, 2021. you have it!!! amida donates royalties"
"me time is one of the best ways that can be done on my weekend. if i really like weekends while watching drakor as much as you use indihome, what if your weekend is bestie? :smiling_face:",Positif,"Me time is one of the best things to do on the weekend. I really like watching Korean dramas with you who use Indihome on the weekend, how about your weekend with your best friend? :smiling_face:"
"there will be a time, surely one day. may allah's promise come true!",Positif,someday there will definitely be a time. may Allah&#39;s promise come true!
i hope your deep talk will be this epic :folded_hands:,Netral,I hope your deep conversations will be as epic as this :folded_hands:
i remember the days when i was on the hospital and no one calls me not even a text,Negatif,I remember the days when I was in the hospital and no one called me or even sent me a message.
"if you experience experienced, show it with appropriate actions, instead of flexing here and there.",Negatif,"If you have experience, show it with real action, don&#39;t just show off here and there."
"its different on all of us but there are always five. denial, anger, bargaining, depression, acceptance",Negatif,"It&#39;s different for everyone but there are always five. denial, anger, bargaining, depression, acceptance."
"suddenly i believe in miracles and dreams last night, like dried flowers even though last night believe it was impressive. even if it's just a dream :face_holding_back_tears::rainbow::dizzy::face_with_crossed-out_eyes:",Positif,"suddenly i believe in miracles and last night&#39;s dream, like a dried flower even though last night i believed it was amazing. even though it was just a dream :face_holding_back_tears::rainbow::dizzy::face_with_crossed-out_eyes:"
"whats worse than being alive? pre .. pretend that you're alive, when you've actually diad.",Negatif,"what&#39;s worse than living? pretending to be alive, when in fact you are dead."
city vs chelsea probably in the ucl final. **** :man_facepalming:,Negatif,City vs Chelsea could be the UCL final. **** :man_facepalming:
pen has another crush :),Netral,another crush pen :)
"i'm fully aware that i get overwhelmed easily when i'm in relationships. it's not that i emotionally incapable of maintaining a functional relationship, it's just i need someone who understands my boundaries?",Negatif,"I fully understand that I get overwhelmed easily when it comes to relationships. It&#39;s not that I&#39;m emotionally incapable of maintaining a functioning relationship, but I need someone who understands my boundaries?"
the wrong choice or the wrong choice. santuy just stay in a safe zone follow the current but don't sink.,Positif,wrong choice or wrong choice. relax stay in the safe zone go with the flow but don&#39;t drown.
"trying to always ask myself, for some questions like: ""what can i improve?"" ""what do i need to change?"" ""has it been a better way to make it?"" we just can't be standstill, while other people are improving :OK_hand:",Positif,"try to always ask yourself, for some questions like: &quot;what can I improve?&quot; &quot;what do I need to change?&quot; &quot;is this a better way to do it?&quot; we can&#39;t just stand still, while others keep growing :OK_hand:"
world kepo day,Netral,world curiosity day
"new year's eve bener me time. invited to go out sm tmn2 too i was gaming, even sm's father mama was invited to jkt i didn't come hehehe",Negatif,"New Year&#39;s Eve was really me time. I was invited to go out with my friends and play games, even my parents were invited to Jakarta, I didn&#39;t go hehehe"
he literally eat that choreo! :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::fire::collision:,Positif,he absolutely ate up the choreography! :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::fire::collision:
"i'm in the state of very unmotivated, fatigued for no reason. even i can't concentrate at something.",Negatif,"I am in a state of low energy, tired for no reason. I can&#39;t even concentrate on anything."
hey me! hold on just a little while later.,Positif,Hey me! Wait a minute.
fyuhh .. my next rendang will be around feb 2022. :face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose:,Netral,fyuhh.. my next rendang will be around February 2022. :face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose:
spill more !!!! :eyes:,Netral,spill more!!!! :eyes:
"even after all these years, we just now get the feeling that we're meeting, for the first time.",Netral,"even after all these years, it is only now that we feel that we are meeting, for the first time."
already finalized right? smngt overthinking a month ahead !!!,Negatif,it&#39;s final right? kinda thinking about the next month!!!
even in short time comes a joy in this early 2022 :smiling_face: let see what next :next_track_button:,Positif,even in a short time comes the joy at the beginning of 2022 :smiling_face: let&#39;s see what&#39;s next :next_track_button:
risk of dadi wong kepo :face_with_steam_from_nose:,Negatif,the risk of being a nosy person :face_with_steam_from_nose:
manifesting 's energy,Netral,realize energy
very santuy mba kek throw wind :(,Negatif,"Very nice sis, I&#39;m passing gas :("
lisa is literally a sxy girl,Positif,Lisa is really a hot girl
"but honestly, the body of the rivuh pisan. hopefully still strong and sane until the end. :pleading_face:",Negatif,but honestly my body is really sore. I hope I&#39;m still strong and sane until the end. :pleading_face:
what is clear ... our sekang bestie jeff ... :upside-down_face:,Netral,what&#39;s clear.. our friend is now jeff.. :upside-down_face:
"harry maguire is the worst, even compared to phil jones. not even a competition.",Negatif,"harry maguire is the worst, even compared to phil jones. there is no competition."
overthinking starts to damy over the head.,Negatif,overthinking starts to mess up the mind.
"good bye 2020, welcome 2020 v² wish: covid is fast, it's tired",Positif,"goodbye 2020, welcome 2020 v² wish: covid fast, tired"
"back again to common sense ""yes salute sm sister right"" open minded:thumbs_up:",Positif,"back to common sense &quot;yes, you&#39;re right, salute sister&quot; open minded:thumbs_up:"
"i just saw the crush i mentioned the same mutual, while i was jbjb not dibales-bales",Negatif,"I just saw that my crush is called mutual, while I gave jbjb but not replied"
"when did it succeed in macarin guys cute, from before i had a modelan crush so would run aground in the middle of the road to want to be invented",Negatif,"When will it be successful in the macarin, cute guys, I&#39;ve always had a crush on a model so it fell apart in the middle of the road until I wanted to make it"
"speechless ... have no word to say, but if i become you, it's so destroyed as long as the new marriage age is 15days even honeymoon also not finished ???",Negatif,"speechless...there are no words to say, but what if you were really devastated, as long as you&#39;ve only been married for 15 days, your honeymoon hasn&#39;t finished yet???"
"even 3 months, ga what are notiestie:crying_face::rolling_on_the_floor_laughing:",Negatif,"even 3 months, it&#39;s okay :crying_face::rolling_on_the_floor_laughing:"
"yes, i just realized that i was 30 july it was bestie day wwkwkwkk",Netral,"yeah, I just realized that July 30th is best friend&#39;s day hahaha"
"needed by garangan & amp; luwak, anti spill ~",Netral,"needed by garangan &amp; luwak, anti-spill~"
want a manipulative and mokondo spill but fear sin. but more afraid if there are next victims,Negatif,want to spill manipulative and mokondo but afraid of sin. but more afraid if there is another victim
"namjoon's severe aesthetic, if you update it outside, really healing i'm voting for bts for favorite social artist at the",Positif,"namjoon&#39;s aesthetic is severe, if you update it outside, it&#39;s really healing i choose bts for favorite social artist in"
healing for a moment,Positif,instant healing
"disappointment changes people, event me. for you, my friend, i expect nothing but instal you still managed to be even lower than what i anticipated. im glad we're done",Negatif,"Disappointment changes people, including me. For you, my friend, I wish nothing more than the fact that you can still be lower than what I expected. I&#39;m glad we&#39;re done."
thank u for making everything feels right even if it's not,Positif,thank you for making everything feel right even though it isn&#39;t.
calling all the warriors in & amp; around the globe! it is just one month until our virtual period party with perfect fit & amp; we just can't wait! we'd love for you to join us so that we are together! watch this space over the next month for more info! :red_circle:,Netral,calling all warriors in &amp; around the world! only a month left until our virtual period party with fitting clothes &amp; we can&#39;t wait! we&#39;d love for you to join us as we do it together! stay tuned for more info next month! :red_circle:
"which one sentence is based on fact; - ""a bitter medicine is ajh cure, how sweet are you hurting?. "" -the",Netral,"Which sentence is based on fact; - &quot;bitter medicine is medicine, how sweet is your pain?&quot; -"
"later, the money will be replaced, yes, he has already been a montor capital, i don't cook, you can't buy gasoline ... even if you say ""you don't need to"" yes, you think the handle of the broom ... believe healing together with one person's capital ..",Negatif,"I&#39;ll replace the money later, he&#39;s already a motorbike driver, he doesn&#39;t cook, he can&#39;t buy petrol...even if he says &quot;no need&quot; then he just thinks it&#39;s a broom handle...I believe in healing with one person&#39;s capital..."
manifesting going to watch french kiwi juice (fkj) for second times transfer,Positif,realize will watch french kiwi juice (fkj) for the second time transfer
"don't have my girlfriend, myee bestie",Netral,"don&#39;t have a boyfriend, my friend"
"insecure with his ex crush:cross_mark_button: insecure with her mom crush for yes, how else is the skincare that is more complementary to have his mother, so i don't feel like it is not appropriate for her child huhuhu>",Negatif,"insecure about his ex-crush:cross_mark_button: insecure about his crush&#39;s mother because how else can skincare be more suitable for her mother, so it doesn&#39;t feel like it&#39;s not suitable for her child huhuhu&gt;"
healing extremely version,Netral,very healing version
"overthinking first, tired of you",Negatif,"thinking too much first, bored with you"
healing ...,Netral,healing ...
overthinking,Netral,overthinking
somebody shop this picture while i was in race 30. thank you. :smiling_face_with_smiling_eyes:,Positif,someone wants to buy this picture when I join the 30th competition. thank you. :smiling_face_with_smiling_eyes:
"really my soul is undoubtedly. so tremor again, kepo = looking for disease! dah fix!",Negatif,"truly my soul is beyond doubt. so trembling again, nosy = looking for disease! fixed!"
healing healing dog tai. aing money after the guise of healing,Negatif,healing dog healing shit. aing money after the guise of healing
spill how to bigwin in makji **** gais :partying_face:,Netral,tell me how to win big at makji **** guys :partying_face:
"my ninja path as a woman is getting old who starts to not know the development of the times. -keep in touch with young people, internships, dedek2 who are now fomo abezz so that if anything lives, ""deck, what is sikk""-",Positif,"My ninja path as an aging woman who is starting to lose touch with the times. -keep in touch with young people, interns, and little ones who are currently fomo abezz so that if there are any who live &quot;bro, just be yourself&quot;-"
"the best self healing is, staying in silence. make peace with every problem ... and don't forget a cup of your coffee for you to sip.",Positif,"the best self-healing is, to be silent in silence. make peace with every problem... and don&#39;t forget a cup of coffee for you to sip."
how do you recover from a burnout,Netral,How do you recover from fatigue?
"which ""a quiet place"" is better? the first one or part ii? (is in the catchplay & amp; netflix).",Netral,&quot;A Quiet Place&quot; which one is better? the first one or part ii? (available on catchplay &amp; netflix)
new year ft. cousin needs healing,Netral,new year ft. cousin need healing
":smiling_face_with_hearts: self healing :smiling_face_with_hearts: @ benoa, bali, indonesia",Positif,":smiling_face_with_hearts: self healing :smiling_face_with_hearts: @ benoa, bali, indonesia"
"why do you usually think a lot before going to sleep (overthinking)? is it really because humans were created to think? even though what is thought does not have to be thought of, but we always think about what should not be thought. so that the mind ruins the mind.",Negatif,"why do we usually think a lot before going to bed (overthinking)? Is it true that humans were created to think? even though what is thought is not necessarily thought, but what is thought is always what should not be thought. so that thoughts damage the mind."
"need healing ""yourself"" .. really alone .. need to calm down ..",Netral,need to heal &quot;yourself&quot; .. totally alone .. need to calm down ..
keep the spirit even though the world is not fine,Positif,keep the spirit even though the world is not okay
wtb hbo go 1 month price r for c bole codein at dm or spill at dm,Netral,wtb hbo go 1 month price r for c can codeine in dm or spill in dm
it's already in the new spill to realize ... hmmmm,Negatif,it&#39;s already in the new spill to realize... hmmmm
"my motivation can last so far because of one thing, my parents, the only 24/7 support system.",Positif,"My motivation to survive this far is because of one thing, my parents, my only 24/7 support system."
sad mixed with happy when crush already has,Negatif,sad mixed with happy when your crush already has one
me: probably i'll come to your house again starting next week. adek: yahhh ... koko: yeahhh !!,Positif,me: maybe starting next week i&#39;ll come to your house again. little brother: yeah... brother: yeah!!
"dear mas² brother bpak² motorcyclist, if you are driving a motorbike, don't smoke. pity us who are in the klean who are more at risk of cigarettes from cigarettes. klean mah is good to rise santuy lha we are wretched if you are unfortunate, the embers are hit by the eyes :persevering_face::persevering_face:",Negatif,"Dear motorbike brothers, sir, if you ride a motorbike, don&#39;t smoke. It&#39;s a pity that those of us in the clean are more at risk of being exposed to secondhand smoke from cigarettes. klean is really nice to be calm, woe to us if you are unlucky, the embers of the fire will hit your eyes :persevering_face::persevering_face:"
"why do w watching youtube that smells of horror likes it is not on time, yes, the day :). honestly, i don't realize that hr is friday night and i will be happy again, yutub horror. the day ""kmrin is unemployed, why don't you watch the horror"" sii maulinaaa: ""), why is it really addicted",Negatif,"Why doesn&#39;t it seem like it&#39;s the right time to watch YouTube that smells of horror on that day :). Honestly, I didn&#39;t think that it would be Friday night and I would be happy again, it&#39;s horror. That day &quot;You&#39;re unemployed, why don&#39;t you just watch horror&quot; Sii Maulinaaa :), why is this really addictive?"
bored see ig the contents recap 2021 you know the healing tok ... remember another week to delete it,Negatif,"Bored of looking at IG recaps of 2021 content, do you know what it&#39;s healing for? Remember in a week to delete it?"
"his so warm, even thoughong taeyong is also outside all day, don't forget to also take care of your health:two_hearts:",Positif,"very warm, even though taeyong is outside all day, don&#39;t forget to take care of your health too :two_hearts:"
"right, i just got my disc fingerprint test result. and it shows somehow not surprising because i already know that i am steady and got high performance on dominance. what surpris is the accuracy of the fingerprint test itsel. worth to try to get to know yourself.",Positif,"yes, i just got my fingerprint test result. and the result showed something that is not surprising because i already know that i am stable and have high performance in dominance. what is surprising is the accuracy of the fingerprint test itself. it is worth trying to find out for yourself."
spill model cukor ter wangu mu broo !!,Netral,your spilled cukor model is the most fragrant broo!!
"good looking seems like a must. even looking for friends you have to be good looking, beautiful/handsome. it's sad if you experience things like that?",Negatif,"Being handsome seems to be a must. Even looking for friends requires being handsome, pretty/handsome. Isn&#39;t it sad if you experience something like that?"
[1/2] the right relationship will bring healing and will make you feel like everything you've through is worth the pain and worth the wait. your heart will be at peace.,Positif,[1/2] The right relationship will bring healing and will make you feel that everything you have been through is worth the pain and waiting. Your heart will be at peace.
i can't. overthinking really but mauuuu:upside-down_face:,Negatif,I can&#39;t. I really think about a lot but I want to :upside-down_face:
sweet dreams to my lovely sweetie baby bestie,Positif,"sweet dreams to my dearest lover, my best friend"
"the wa feature is now unsettling :(, so if we call him or crush but the writing is calling and when we say he checks 2, the sign is that he is again with someone else, so there is no longer the words ""being in another call""",Negatif,"WA&#39;s features are now annoying :(, so if we call him or our crush but it says call and when we say he&#39;s checking 2 that&#39;s a sign he&#39;s with someone else, so there&#39;s no more text saying &quot;he&#39;s on the phone with someone else&quot;"
"i really want to stay at least to bogor, bandung is like that ... but my baby is still too small to take away: "") and of course still afraid of the current situation.",Netral,"I really want to stay overnight in Bogor, Bandung, etc... but my child is still too young to be taken away :&quot;) and of course I&#39;m still afraid of the current situation."
"indeed, i have a friend like this very happy to see his friend overthinking",Negatif,"I do have a friend like this, I really enjoy seeing my friend overthinking"
jaebum has never thought about it for me. hadeh i am also **** ahw,Negatif,Jaebum never thought about that for me. gosh me too **** ahw
actually.,Netral,Actually.
"saturday night? wow, tomorrow august huh? humans who are broad in heart, humans who receive inner and spiritual birth (kuran) are still awaited how come they are going :face_with_tears_of_joy: and than alviya needs to rest, for august spill complementary months before it is lacking, tomorrow needs to re -arrange :grinning_face_with_sweat:",Netral,"Saturday night? Wow, tomorrow is August, huh? A person with a broad heart, a person who accepts physical and spiritual guidance (kuran) is still awaited, how come :face_with_tears_of_joy: and alviya needs to rest, because August will shed the complementary months before its shortage, tomorrow needs to be rearranged :grinning_face_with_sweat:"
"the meeting was postponed so there was time for lati dlu, gotta get this one right before actually recording it haha",Positif,"the meeting was postponed so there&#39;s time to practice first, have to finish this one before actually recording it haha"
"gajadi overthinking gegara is busy looking for telon oil. tengs, my boyfriend sides 2.",Positif,"I didn&#39;t overthink because I was busy looking for telon oil. tengs, my girlfriend side 2."
"again the route loet to the office, just casually check the group mep. full in this prank mah, through gatsu, germany, sahari. already checking even odd doesn't change the route. :face_with_tears_of_joy::yawning_face:",Negatif,"again, the route to the office is loet, just check it casually in the mep group. full of pranks, via gatsu, Jerman, Sahari. I&#39;ve checked odd-even, it doesn&#39;t affect the route either. :face_with_tears_of_joy::yawning_face:"
"i don't want to overthinking about janesh, but ... yes already, let's enjoy the plot even though the same emotions don't lie :loudly_crying_face:",Negatif,"I don&#39;t want to think too much about Janesh, but... oh well, let&#39;s enjoy the plot even though the same emotions can&#39;t be denied :loudly_crying_face:"
is airtags actually worth it?,Netral,are airtags really worth it?
"overthinking, i will happen .. :sad_but_relieved_face:",Negatif,"think too much, it will happen.. :sad_but_relieved_face:"
the highst point of love is since,Positif,the highest point of love is since
"happy sunday. don't forget a vacation to a place that can clear your mind with friends. even if it is not possible to healing ,, can be virtual first. has already been supported by indihome internet access :woman_dancing::woman_dancing:",Positif,"Happy Sunday. Don&#39;t forget to go on vacation to a place that can clear your mind with friends. Even if healing is not possible, you can do it virtually first. Indihome internet access is supported :woman_dancing::woman_dancing:"
kakean overthinking dadi dadi is strange.,Negatif,kakean overthinking dadi dadi is weird.
spill teros until mampos:rolling_on_the_floor_laughing:,Negatif,spill the container until it&#39;s flat:rolling_on_the_floor_laughing:
really exciting listening to people again flexing wealth wkwkw,Negatif,It&#39;s really exciting to hear people showing off their wealth hahaha
this week skip wo because of overthinking :weary_face: the stomach is already mlyber where mang,Negatif,"I skipped this week because I was thinking too much :weary_face: my stomach is already molting, bro"
which flower best represent me? is it sunflower? rose? lily? or telang flower? :slightly_smiling_face:,Netral,Which flower represents me the most? Sunflower? Rose? Lily? Or butterfly pea? :slightly_smiling_face:
"what an amazing young lady you have become, ups & amp; downs you have faced for the last 3 years. even though groundation looks different for you, the achievement is still the same. you've put in the hard work, learning and grown so much. i am so proud of you as always ♡",Positif,"What an amazing young woman you have been through so many ups and downs over the past 3 years. Although the ground looks different for you, the accomplishments remain the same. You have worked hard, learned, and grown so much. I am so proud of you as always ♡"
mw adds quality in life or be bestie,Netral,want to improve quality of life or be a friend
stalking will only make you overthinking.,Negatif,stalking will only make you overthink.
it's really hard to crush someone who rarely up.,Negatif,It&#39;s really hard to destroy someone who rarely gets up.
"nangiss lahh meeeee the melody is really good huhuhu ~ :white_heart::green_heart::white_heart::green_heart: proud of bws around the world, thank you for listening to the songs together :beaming_face_with_smiling_eyes: short",Positif,"I&#39;m crying, the melody is really good huhuhu ~ :white_heart::green_heart::white_heart::green_heart: proud of bws all over the world, thank you for listening to the song together :beaming_face_with_smiling_eyes: short"
lemes bestie .. .le bodo in the bodo bar bodo :relieved_face: cukk why :person_facepalming:,Negatif,limp bestie.. .let it be at the bar it be at the bar :relieved_face: why is that :person_facepalming:
literally my mom put my favorite cake on my banten otonan,Positif,literally my mother put my favorite cake in my otonan banten
d end of the end of the year. have you made peace with yourself and your mind bestie?,Netral,"End of the year. Have you made peace with yourself and your thoughts, my friend?"
"2 weeks bolstering stress yourself. it turns out that the medicine is just sliding the desk in the room of the monthly shopping at the mall. (last -/+6bln then, usually go shop etc.) directly mood drastically improved. hhh pandemi pandemi. hurry up and finished. i just self proclaimed introverted, i feel crazy.",Negatif,"2 weeks of reducing stress on my own. It turns out that the cure is just moving the table in the monthly shopping room at the mall. (the last time was -/+ 6 months at that time, usually going shopping etc.) immediately my mood improved drastically. hhh pandemic pandemic. It&#39;s over soon. Oh my, I&#39;ve become an introvert, I feel crazy."
"the more the same as the book. where can you get it, moms?",Netral,more and more like a book. where can you get it moms?
"unless i knw neutrals and their relatives are fine, get the helps they deserved, they always hels everyone else, and bcs they re innocents and offten get attacked from whatever mysterious, so will agree to help each other with you jsp (and ibrahim if he is coming)",Netral,"except i know neutral people and their families are fine, getting the help they deserve, they always help others, and because they are innocent and often attacked by something mysterious, so will agree to help each other with you jsp (and ibrahim if he comes)"
"again and again, self healing :rolling_on_the_floor_laughing:",Positif,"over and over again, self-healing :rolling_on_the_floor_laughing:"
"sm artist flexing how big their popularity, like all of them can take over twitter trending halastagh .... and shoutout to all makeup artist who did a great job for them:clapping_hands: :jack-o-lantern::ghost:",Positif,"sm artists show off how popular they are, like they all can take over twitter trends halastagh....and shout out to all the makeup artists who did a great job on them:clapping_hands: :jack-o-lantern::ghost:"
"i am to meet . mr. tu aji mangku ida bagus saskara. we connected, not just had a small talk. he even gifted me , a . thank you to to guide my feet to this today. :folded_hands_light_skin_tone:",Positif,"I want to meet Mr. Aji Mangku Ida Bagus Saskara. We connected, not just chatting. He even gave me a gift, a thank you for guiding my steps to this point. :folded_hands_light_skin_tone:"
please overthinking mulu anjir:persevering_face::persevering_face:,Negatif,"please think again, dammit:persevering_face::persevering_face:"
"for the sake of sadness, i was left behind work :loudly_crying_face:&te, which is now alone, after breaking, the prayers are the same, both of them :loudly_crying_face:ratted &man, so i have a lot of work, but all of them i am introverted you know ... must mingle again again, it's hard for me :loudly_crying_face:",Negatif,"for the sake of sadness, I was left behind at work :loudly_crying_face:&amp;te, who is now alone, after breaking the fast, the prayer is the same, both :loudly_crying_face:ratted &amp;man, so I have a lot of work to do, but all in all I&#39;m an introvert, you know...having to mingle again, it&#39;s hard for me :loudly_crying_face:"
healing healing until house is stressed again,Negatif,healing healing until home stressed again
i vote for of as this year's biggest crush! :heart_with_arrow:,Positif,I voted it as my biggest favorite of the year! :heart_with_arrow:
gais don't forget self healing watch ic so stock meditation video :face_with_tears_of_joy:,Positif,"Guys, don&#39;t forget to watch the self-healing meditation video :face_with_tears_of_joy:"
even using tor as an exit node for this app tho,Netral,even using tor as an exit node for this app
even more with modpacks,Netral,even more with modpacks
my support system :red_heart::red_heart::red_heart::smiling_face_with_hearts: really lucky to have a partner like him,Positif,my support system :red_heart::red_heart::red_heart::smiling_face_with_hearts: so lucky to have a partner like him
homecoming o bestie :smiling_face_with_hearts::smiling_face_with_hearts: i'm not njogo ps turi ae :smiling_face_with_hearts::smiling_face_with_hearts:,Positif,going home friend :smiling_face_with_hearts::smiling_face_with_hearts: I&#39;m not a njogo ps turi ae :smiling_face_with_hearts::smiling_face_with_hearts:
honestly haechan is one of my biases in nct after ten,Positif,honestly haechan is one of my biases in nct after ten
whatever we can bw santuy aj:yawning_face:,Netral,whatever we can do to relax:yawning_face:
overthinking hikss hours,Negatif,thinking too much about the hours hikss
"chan, i have a task that must be completed immediate, even this is past the time. but i'm to lazy to do it .. what should i do? should i just resign? #스테이 위크",Netral,"chan, I have an assignment that needs to be completed immediately, even though it&#39;s already past the deadline. but I&#39;m too lazy to do it.. what should I do? should I just resign? #스테이 위크"
i'm so tired of asahi &i anyway hpbd my crush!; & lt; 3,Negatif,"I&#39;m so tired of asahi &amp; i, hpbd my crush!; &amp; lt; 3"
"2020 contains: january, february, pandemic, loss of identity, destroyed expectations, illness and heartbreak, anxiety, insecurity, depressitapi give applause to yourself, because in the end it is able to survive in this difficult situation",Negatif,"2020 contains: January, February, pandemic, loss of identity, shattered expectations, pain and heartbreak, anxiety, insecurity, depression. Give yourself a round of applause for finally surviving this difficult situation."
we're not even to together anymore :clown_face:,Negatif,we&#39;re not even together anymore :clown_face:
sis crush and married :slightly_smiling_face:,Netral,big sister has a crush and gets married :slightly_smiling_face:
"if there is a video, please tag it, bestie is afraid",Netral,"If there&#39;s a video, tag it, your bestie will be scared"
"february practice, i literally spent one month for this little fellas, around 30 minutes a day becaause of the other works and anything else, but hey ... this is very addicting :grinning_squinting_face:",Positif,"February workout, I literally spent a month on these little guys, about 30 minutes a day because of other work and stuff, but hey... it&#39;s so addicting :grinning_squinting_face:"
it's nice if people actually take me as a friend and not some tool to make stuffs happened,Negatif,It feels good when people actually think of me as a friend and not as a tool to make something happen.
"swimming with whale sharks or gurano stars in kwatisore nabire bay, papua which is also still part of the cenderawasih bay national park is a valuable experience because this is one of the places where whale is most commonly awesome",Positif,"Swimming with whale sharks or gurano stars in Kwatisore Bay, Nabire, Papua, which is also part of the Cenderawasih Bay National Park area, is a very valuable experience because this place is one of the places most frequently visited by whales."
santuy morning,Positif,a quiet morning
"to the one who always brings joy and happiness, happy birthday love:red_heart: today we celebrate ur journey, we celebrate u. u shine even brighter with each passing year. u are the kind of soul that deserves all the brightest colors and all the brightest things that life has to offer-",Positif,"to someone who always brings happiness and joy, happy birthday love:red_heart: today we celebrate your journey, we celebrate you. You shine brighter every year. You are the kind of soul who deserves all the brightest colors and all the brightest things that life has to offer-"
"the peak is still trending this topic :face_with_tears_of_joy: his intention was healing, instead he was dizzy",Negatif,the peak is still trending this topic :face_with_tears_of_joy: the intention was to cure but instead it gave me a headache
"all my crush is a girl, aka anjir,",Negatif,"all i like is a girl, aka anjir,"
over thinking sm overwhelmed sodaaran or not? :face_with_head-bandage:,Netral,thinking too much while overwhelmed brother or not? :face_with_head-bandage:
"the lost in translate is real:pleading_face: i can't even understand when ppl speak ""dayak melayu"" in here.",Netral,what&#39;s lost in translation is real :pleading_face: i don&#39;t even understand when people say &quot;dayak melayu&quot; here.
"""over time, people will be lazy to be romantic for fear of being mistaken for confusion, lazy to care for fear of being mistaken for kepo, lazy to be afraid of being mistaken for being mistaken, lazy",Negatif,"&quot;As time goes by, people will be lazy to be romantic, afraid of being thought of as anxious, lazy to care, afraid of being thought of as nosy, lazy, afraid of being thought of as wrong, lazy"
"hahaha again laughing at sipaling rill, koar-koar denial, bim, jaya jaya jaya where? ciee comforts herself",Negatif,"hahaha laughing the most, loudly denying, bim, where is jaya jaya jaya? Ciee entertaining himself"
"somehow we always portrayed the history as a series of people's mistake, your mistake. and that's of course inevitable, because our people's glory will be excluded from history, it will be a part of something else. scientific discoveries will become science, ...",Netral,"somehow we always depict history as a series of people&#39;s mistakes, your mistakes. and that is of course inevitable, because the glory of our people will be left out of history, it will become part of something else. scientific discoveries will become science, ..."
waste under the guise of healing khintil,Negatif,waste under the guise of healing the khintil
thanks yol to be overthinking yourself right? kepo anyway,Negatif,"thank you yol for thinking too much about yourself, right? nosy too"
and he shop his job seriously that even after 800 years he still remember how xielian's robe,Positif,and he took his work so seriously that even after 800 years he still remembered how the xielian robe looked
mature without stress and overthinking it's my dream !!,Netral,growing up without stress and overthinking is my dream!!
"honestly i don't know wt should should do. not to read the keknya, you have to buy it first, hrhrhrh, it's really",Negatif,"Honestly, I don&#39;t understand what to do. Don&#39;t read it, you have to buy it first, hrhrhrh, it&#39;s true"
this is on original series once aired already made me kepo. the thriller genre is that? it seems exciting. will watch this,Positif,"This is in the original series, as soon as it aired it immediately made me curious. Thriller genre huh? It looks exciting. I&#39;ll watch this"
when medcheck result is bad and getting anxiety high cos the doctor appointment is still on tuesday.,Negatif,when the medical check results are bad and anxiety increases because the doctor&#39;s appointment is still on Tuesday.
"let it be sis, take a sad song, and make it better, just be happy with the overthinking :upside-down_face:",Negatif,"let it be like that sis, take a sad song, and make it better, just be happy with overthinking :upside-down_face:"
taon new i lapaaaaaaaarrr bestie,Netral,new year i&#39;m hungry my friend
the new year is the new one where bestie is?,Netral,new year is new year where is bestie?
"can graduation be postponed first? honestly, not ready to separate from the others :loudly_crying_face::loudly_crying_face::loudly_crying_face:",Negatif,can the graduation be postponed first? honestly not ready to part with the others :loudly_crying_face::loudly_crying_face::loudly_crying_face:
yuuk spill your answer,Netral,"Come on, tell me your answer"
this is the way this creature enjoying life. fried crispy provocation on a happy social media enjoy the burning cloth while healing. the capital of disappointment is effective. sadistic:double_exclamation_mark:,Negatif,this is how this creature enjoys life. crispy fried food provocation on social media happy enjoying burning cloth while healing. the capital of disappointment is efficacious. sadistic:double_exclamation_mark:
"wrong yourself, don't give you news, just left staycation :zany_face:",Negatif,"It&#39;s my own fault, I didn&#39;t give you any news, I just left my staycation :zany_face:"
they made the figure of 'young' and 'millenial' minister speaking up to influence people to stop their hatred at that k0minfo wkwkwk we are not clown even tho pak password seems,Negatif,"they made the figure of the &#39;young&#39; and &#39;millennial&#39; minister speak out to influence people to stop their hatred in the Ministry of Communication and Information, wkwkwk, we are not clowns even though the password is visible, sir"
reach kinda low but whatever :penguin:,Netral,reaches a bit low but whatever :penguin:
