Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txten,backtranslated_tweet,texten,ratio_baku_campuran
3094,"Mulai mood swing banget rasanya kayak mau meletus balon hijau dan hatiku sangat kacau 🤯  Pas cek aplikasi, 6 day getting period. Well, welcome pms. 🙃","Starting the mood of swing really feels like I want to erupt green balloons and my heart is very chaotic 🤯  When checking the application, 6 day geting period. Well, welcome PMS. 🙃","Mulai suasana hati ayunan banget rasananya kayak mau meletus balon hihau dan hATIKU sANGAT KACAU 🤯  Pas cek aplikasi, 6 hari mendapatkan periode. Nah, selamat datang PMS. 🙃",Negatif,"mulai mood swing banget rasanya kayak mau meletus balon hijau dan hatiku sangat kacau :exploding_head: pas cek aplikasi, 6 day getting period. well, welcome ****. :upside-down_face:",,"mulai goyang banget moodnya, rasanya mau pecah balon hijau dan hatiku bingung banget :exploding_head: pas aku cek aplikasinya, 6 hari masa dapatnya. baiklah, selamat datang ****. :wajah_terbalik:","starting to really swing in the mood, it feels like I'm going to pop a green balloon and my heart is very confused :exploding_head: when I checked the application, 6 day getting period. well, welcome ****. :upside-down_face:",0.8148148148148148
1471,Hampers hampir jadi budaya.  Bentar lagi dapet hampers jadi wishlist. Mikir bales hampers bikin overthinking.  Siap siap kecewa yg punya mindset gini. https://t.co/z8olCp55Bj,Hampers are almost a culture.  Soon I got a hampers to be a wishlist. Thinking of BALES HAMPERS MAKE OVERTHINKING.  Ready to be disappointed who have a mindset like this. https://t.co/z8olcp55bj,HAMPERS HAMPIR JADI BUDAYA.  Bentar Lagi Dapet menghambat Jadi Wishlist. Bal Mikir menghambat Bikin terlalu banyak berpikir.  SIAP SIAP KECEWA YG PUNYA Mindset Gini. https://t.co/z8olcp55bj,Negatif,hampers hampir jadi budaya. bentar lagi dapet hampers jadi wishlist. mikir bales hampers bikin overthinking. siap siap kecewa yg punya mindset gini.,,hampers sudah hampir menjadi budaya. Sebentar lagi saya akan mendapatkan hampers di daftar keinginan saya. Memikirkan untuk mengembalikan keranjang membuat Anda berpikir berlebihan. Siap-siap kecewa kalau punya pola pikir seperti ini.,hampers have almost become a culture. Soon I'll get hampers on my wish list. Thinking about returning hampers makes you overthink. Get ready to be disappointed if you have this mindset.,0.9032258064516129
4597,Toxic yg sesungguhnya berasal dari yg gak kenal tapi sok kenal. Probably this is the best thing happened in 2021 https://t.co/aQ9mywC71f,The real toxic comes from those who don't know but pretend to know. Probably this is the best thing happening in 2021 https://t.co/aq9mywc71f,Beracun yg sesunceguhhya Berasal Dari yg gak Kenal TAPI Sok Kenal. Mungkin ini adalah hal terbaik yang terjadi pada 2021 https://t.co/aq9mywc71f,Negatif,toxic yg sesungguhnya berasal dari yg gak kenal tapi sok kenal. probably this is the best thing happened in 2021,,Toxic yang sesungguhnya datangnya dari orang yang tidak tahu tapi pura-pura tahu. mungkin ini hal terbaik yang terjadi di tahun 2021,Real toxic comes from people who don't know but pretend to know. probably this is the best thing happened in 2021,0.9047619047619048
2606,Kok bisa ya org off sehari doang tp sampe staycation huhu,How come people are off a day but until staycation huhu,Kok bisa ya org off Sehari doang tp sampe staycation huhu,Negatif,kok bisa ya org off sehari doang tp sampe staycation huhu,,Kok orang cuma libur sehari tapi staycation huhu,How come people only go off for a day but have a staycation huhu,0.75
430,"anxiety attack, 9.13 am","anxiety attack, 9.13 am","serangan kecemasan, 9.13 pagi",Negatif,"anxiety attack, 9.13 am",,"serangan kecemasan, 09.13","anxiety attack, 9.13 am",0.6666666666666666
4520,"This life is good. Everything that happens, even the bad ones, its meant to make life better.","This life is good. Everything that happens, even the bad ones, its meant to make life better.","Hidup ini baik. Segala sesuatu yang terjadi, bahkan yang buruk, itu dimaksudkan untuk membuat hidup lebih baik.",Positif,"this life is good. everything that happens, even the bad ones, its meant to make life better.",,"hidup ini baik. Segala sesuatu yang terjadi, bahkan yang buruk sekalipun, dimaksudkan untuk membuat hidup lebih baik.","this life is good. Everything that happens, even the bad ones, is meant to make life better.",1.0
3157,Nampak sepi bestie🤭 https://t.co/Jye14sMNG4,Looks lonely bestie🤭 https://t.co/jye14smng4,Nampak sepi bestie🤭 https://t.co/jye14smng4,Netral,nampak sepi bestie:face_with_hand_over_mouth:,,terlihat sahabat yang kesepian:wajah_dengan_tangan_mulut_:,looks lonely bestie:face_with_hand_over_mouth:,0.75
2456,Kataku si aku mending sibuk vote dah daripada sibuk mikirin dia Ya kan bestie @Meirayaa,"I said, I should be busy vote than busy thinking about him Yes right bestie @meirayaaa",Kataku Si Aku Mending Sibuk Vote Dah Dudipada Sibuk Mikirin Dia Ya kante @meirayaa,Positif,kataku si aku mending sibuk vote dah daripada sibuk mikirin dia ya kan bestie,,"Aku bilang, aku lebih memilih sibuk memilih daripada sibuk memikirkan dia ya sahabat","I said, I'd rather be busy voting than busy thinking about him, right, bestie",1.0
2046,"If the devil cannot get you from the outside, he'll get you from the inside. Whatever side he attacks you from, don't let him win.","If the devil cannot get you from the outside, he'll get you from the inside. Whatever side he attacks you from, don't let him win.","Jika iblis tidak bisa mendapatkan Anda dari luar, dia akan mendapatkan Anda dari dalam. Sisi apa pun dia menyerangmu, jangan biarkan dia menang.",Positif,"if the devil cannot get you from the outside, he'll get you from the inside. whatever side he attacks you from, don't let him win.",,"jika iblis tidak bisa mendapatkanmu dari luar, dia akan mendapatkanmu dari dalam. dari sisi mana pun dia menyerangmu, jangan biarkan dia menang.","if the devil cannot get you from the outside, he'll get you from the inside. whatever side he attacks you from, don't let him win.",1.0
2444,kapan kelarnya ini masalah  pengen punya org yang jadi support system yang selalu ad yang nemenin depresi lama lama dah,when is this problem want to have an org who is a support system that is always the one who accompanies long depression for a long time,Kapan Kelarnya Masalah Pengen Panya Org Yang Jadi Sistem Dukungan Yang Selalu Ad Yang Nemenin Depresi Lama Lama Dah,Negatif,kapan kelarnya ini masalah pengen punya org yang jadi support system yang selalu ad yang nemenin depresi lama lama dah,,Kapan ini akan berakhir? Soalnya aku ingin punya seseorang yang menjadi support system yang selalu ada menemani depresiku dalam jangka waktu yang lama,When will this end? The problem is that I want to have someone who is a support system who is always there to accompany my depression for a long time,1.0
5065,안녕! 우리 돌아왔다! ❣🌻🤣👋  Hai mantan @_jeongjaehyun ✌🤣 @ Kepo Lo Ah! https://t.co/aJSHLz532Q,안녕! 우리 돌아왔다! ❣🌻🤣👋  Hi former @_jeongjayyun ✌🤣 @ kepo lo ah! https://t.co/ajshlz532Q,안녕! 우리 돌아왔다! ❣🌻🤣👋  Hai mantan @_jeongjaehyun ✌🤣 @ kepo lo ah! https://t.co/ajshlz532q,Netral,안녕! 우리 돌아왔다! :heart_exclamation::sunflower::rolling_on_the_floor_laughing::waving_hand: hai mantan :victory_hand::rolling_on_the_floor_laughing: @ kepo lo ah!,,Tidak! 우리 돌아왔다! :heart_exclamation::sunflower::rolling_on_the_floor_laughing::waving_hand: hai ex :victory_hand::rolling_on_the_floor_laughing: @ kepo lo ah!,안녕! 우리 돌아왔다! :heart_exclamation::sunflower::rolling_on_the_floor_laughing::waving_hand: hi ex :victory_hand::rolling_on_the_floor_laughing: @ kepo lo ah!,0.45454545454545453
1676,Healing terbaik😀 https://t.co/vzwWWtKIWp,Best Healing😀 https://t.co/vzwwwtkiwp,Penyembuhan Terbaik😀 https://t.co/vzwwwtkiwp,Positif,healing terbaik:grinning_face:,,penyembuhan terbaik:nyengir_wajah:,best healing:grinning_face:,0.5
3726,Reply what are f.....g doing America is not a bigoted country where are you coming from the Moon bargain made perfect sense Biden actually did more than any president in his first hundred days and then it any Presidents in history I'm really sad that I heard a black man say that https://t.co/s7a9jyZ4xa,Reply what are F ..... G do America is not a bigoted country where you are coming from the moon bargain made perfect sense biden actually did more than any president in his first hundred days and then it any president in history I'm really sad that i heard a black man say that https://t.co/s7a9jyz4xa,Balas Apa itu F ..... G Doing America bukanlah negara fanatik di mana Anda datang dari tawar -menawar bulan membuat indera yang sempurna Biden benar -benar melakukan lebih dari presiden dalam seratus hari pertamanya dan kemudian ada presiden dalam sejarah saya sangat menyedihkan bahwa saya mendengar seorang pria kulit hitam mengatakan bahwa https://t.co/s7a9jyz4xa,Negatif,reply what are f.....g doing america is not a bigoted country where are you coming from the moon bargain made perfect sense biden actually did more than any president in his first hundred days and then it any presidents in history i'm really sad that i heard a black man say that,,balasan apa yang sedang dilakukan Amerika bukanlah negara yang fanatik dari mana Anda datang dari bulan tawar-menawar masuk akal Biden sebenarnya melakukan lebih dari presiden mana pun dalam seratus hari pertamanya dan kemudian itu adalah presiden mana pun dalam sejarah i' Aku sangat sedih mendengar pria kulit hitam berkata seperti itu,reply what are f.....g doing america is not a bigoted country where are you coming from the moon bargain made perfect sense biden actually did more than any president in his first hundred days and then it was any presidents in history i'm really sad that I heard a black man say that,0.9411764705882353
629,"Bersyukur banget, punya support system yang pro banget ❤️ makasih yaaAllah..","Very grateful, have a very pro support system ❤️ thanks yaaallah ..","Banget Banget, Sistem Pendukung Panya Yang Pro Banget ❤️ Makasih YaaAllah ..",Positif,"bersyukur banget, punya support system yang pro banget :red_heart: makasih yaaallah..",,"bersyukur banget, punya support system yang pro banget :red_heart: terima kasih yaaallah..","really grateful, have a really pro support system :red_heart: thank you yaaallah..",0.8333333333333334
5006,yesterday's recap. thanks jxb also ma bestie @riskamalia97 yg udah mau nemenin keliling + muter2 hall jgn kapok y🙏🤗 https://t.co/lLlwZICzyr,Yesterday's recap. Thanks JXB Also Ma Bestie @riskamalia97 who already want to accompany it around + molly hall don't give up y. https://t.co/llllwziczyr,Rekap kemarin. Terima kasih JXB juga ma bestie @riskamalia97 yg udah mau nemenin keliling + muter2 hall jgn kapok y🙏🤗 https://t.co/lllwziczyr,Positif,yesterday's recap. thanks jxb also ma bestie yg udah mau nemenin keliling + muter2 hall jgn kapok y:folded_hands::smiling_face_with_open_hands:,,rekap kemarin. terima kasih jxb juga ma sahabat yang mau temani aku berkeliling + berkeliling aula jangan menyerah y:folded_hands::smiling_face_with_open_hands:,yesterday's recap. thanks jxb also ma bestie who wants to accompany me around + going around the hall don't give up y:folded_hands::smiling_face_with_open_hands:,0.8421052631578947
1526,"Hati-hati musim hujan, bestie ☺️ @ Cinde Wulung https://t.co/Ylmj28BRG9","Be careful of the rainy season, bestie ☺️ @ cinde wulung https://t.co/ylmj28brg9","Hati-Hati Musim Hujan, bestie ☺️ @ cinde wulung https://t.co/ylmj28brg9",Netral,"hati-hati musim hujan, bestie :smiling_face: @ cinde wulung",,hati-hati musim hujan sahabat :smiling_face: @cinde wulung,"be careful of the rainy season, bestie :smiling_face: @ cinde wulung",0.7142857142857143
2323,jujurly perut w kroncongan mulu dari awal khotbah:( https://t.co/2uxdWoIOOt,honestly stomach w crushing first from the beginning of the sermon :( https://t.co/2uxdwoioot,jujurly perut w Kroncongan Mulu Dari Awal Khotbah :( https://t.co/2uxdwoioot,Negatif,jujurly perut w kroncongan mulu dari awal khotbah:(,,Jujur perutku keroncongan sejak awal khotbah :(,"Honestly, my stomach was rumbling from the start of the sermon :(",0.8571428571428571
4325,Tapi aku overthinking. Pacarku kayaknya udah ga sayang aku hahahaha ada ada aja🙂,But I'm overthinking. My boyfriend seems like I don't love me hahahaha there is just there,TAPI AKU terlalu banyak berpikir. Pacarku Kayaknya Udah Ga Sayang Aku Hahahaha Ada Ada Aja🙂,Negatif,tapi aku overthinking. pacarku kayaknya udah ga sayang aku hahahaha ada ada aja:slightly_smiling_face:,,tapi aku terlalu banyak berpikir. Sepertinya pacarku sudah tidak mencintaiku lagi hahahaha ada saja yang seperti itu:wajah_sedikit_tersenyum:,but I'm overthinking. It seems like my boyfriend doesn't love me anymore hahahaha there's just something like that:slightly_smiling_face:,0.8823529411764706
4410,"Thank you Indonesia 🇮🇩  It had been a while since I’d seen such a beautiful, entrepreneurial country with such great people. I will be back soon!! I promise. https://t.co/LMD54xKs8C","Thank you Indonesia 🇮🇩 It had been a while since I'D see such a beautiful, entrepreneurial country with such great people. I will be back soon !! I Promise. https://t.co/lmd54xks8c",Terima kasih Indonesia 🇮🇩 Sudah lama sejak saya melihat negara wirausaha yang indah dengan orang -orang hebat. Saya akan segera kembali!! Saya berjanji. https://t.co/lmd54xks8c,Positif,"thank you indonesia :Indonesia: it had been a while since i'd seen such a beautiful, entrepreneurial country with such great people. i will be back soon!! i promise.",,terima kasih indonesia :Indonesia: sudah lama sekali saya tidak melihat negara yang begitu indah dan penuh wirausaha dengan orang-orang hebat. aku akan segera kembali!! Saya berjanji.,"thank you indonesia :Indonesia: it has been a while since i'd seen such a beautiful, entrepreneurial country with such great people. i will be back soon!! I promise.",0.9230769230769231
4413,"Thank you so much for spreading the awareness❤ Our boys #에이티즈 &amp; us #에이티니 always have to face this kind of unfair treatment, even tho we were in no fault here and plagiarism issue is no joke. So I hope this issue will get formal statement to clear the misunderstanding.. https://t.co/gdKio4oDEv","Thank you so much for spreading the awareness❤ our boys #에이티즈 & amp; Us #에이티니 Always have to face this kind of unfair treatment, even tho we were in no fault here and plagiarism issue is no joke. So i hope this issue will get formal statement to clear the misunderstanding .. https://t.co/gdkio4odev","Terima kasih banyak telah menyebarkan kesadaran - anak laki -laki kami #에이티즈 & amp; AS #에이티니 selalu harus menghadapi perlakuan tidak adil semacam ini, bahkan kami tidak salah di sini dan masalah plagiarisme bukanlah lelucon. Jadi saya harap masalah ini akan mendapatkan pernyataan formal untuk menghapus kesalahpahaman .. https://t.co/gdkio4odev",Positif,"thank you so much for spreading the awareness:red_heart: our boys #에이티즈 &amp; us #에이티니 always have to face this kind of unfair treatment, even tho we were in no fault here and plagiarism issue is no joke. so i hope this issue will get formal statement to clear the misunderstanding..",,"terima kasih banyak telah menyebarkan kesadaran:red_heart: anak-anak kita #에이티즈 &amp; kami #에이티니 selalu harus menghadapi perlakuan tidak adil seperti ini, meskipun kami tidak bersalah di sini dan masalah plagiarisme bukanlah lelucon. jadi saya berharap masalah ini mendapat pernyataan resmi untuk menjernihkan kesalahpahaman..","thank you so much for spreading the awareness:red_heart: our boys #에이티즈 &amp; us #에이티니 always have to face this kind of unfair treatment, even though we were in no fault here and the plagiarism issue is no joke. so I hope this issue will get a formal statement to clear the misunderstanding..",0.8571428571428571
897,Dahlah healing dari segala karungsing:) https://t.co/Fi0o542MHF,Already healing from all carungsing :) https://t.co/fi0o542mhf,Dahlah Healing Dari Segala Karungsing :) https://t.co/fi0o542mhf,Netral,dahlah healing dari segala karungsing:),,itu penyembuhan dari semua sesak napas :),it's healing from all the suffocation :),0.8571428571428571
703,"Bismillahi Rahmanir Rahim Ware Logistics &amp; MOL Project are expanding into the world, slowly but steadily, while building a collaborative team that transcends differences in business, occupation, and nationality. The end of 2020, welcome 2021  https://t.co/7xHQYHwDSx #logistics","Bismillahi Rahmanir Rahim Ware Logistics & amp; MOL Project is expanding into the world, slowly but steadily, while building a collaborative team that transcends differences in business, occupation, and nationality. The end of 2020, welcome 2021 https://t.co/7xhqyhwdsx #logistics","Bismillahi Rahmanir Rahim Logistik Ware & amp; Proyek MOL berkembang ke dunia, perlahan tapi mantap, sambil membangun tim kolaboratif yang melampaui perbedaan dalam bisnis, pekerjaan, dan kebangsaan. Akhir 2020, selamat datang 2021 https://t.co/7xhqyhwdsx #logistik",Positif,"bismillahi rahmanir rahim ware logistics &amp; mol project are expanding into the world, slowly but steadily, while building a collaborative team that transcends differences in business, occupation, and nationality. the end of 2020, welcome 2021",,"Bismillahi Rahmanir Rahman Ware Logistik &amp; proyek mol berkembang ke seluruh dunia, perlahan tapi pasti, sambil membangun tim kolaboratif yang melampaui perbedaan dalam bisnis, pekerjaan, dan kebangsaan. akhir tahun 2020, selamat datang tahun 2021","Bismillahi Rahmanir Rahman Ware Logistics &amp; mol project are expanding into the world, slowly but steadily, while building a collaborative team that transcends differences in business, occupation, and nationality. the end of 2020, welcome 2021",0.8235294117647058
1255,"Fungsi membeli dagangan tetangga adalah selain membantu beliau2, juga bisa ""nonggo"" in a good ways. Ukhuwah islaminya tetep terjaga, bisa ngobrol ngalor ngidul, dan somehow mreka duluan yg dtg klo ada kesusahan ☺️","The function of buying neighboring merchandise is in addition to helping him, it can also be ""nonggo"" in a good ways. Ukhuwah Islam is still awake, can chat ngalor ngidul, and somehow they are first when there is difficulty ☺️","Fungsi Membeli Dagangan Tetangga Adalah Selain Membantu Beliau2, Jagu Bisa ""Ngogigo"" dengan cara yang baik. Ukhuwah Islaminya Tetep Terjaga, bisa ngobrol ngalor ngidul, Dan entah bagaimana mreka duluan yg dtg klo ada kesusahan ☺️",Positif,"fungsi membeli dagangan tetangga adalah selain membantu beliau2, juga bisa ""nonggo"" in a good ways. ukhuwah islaminya tetep terjaga, bisa ngobrol ngalor ngidul, dan somehow mreka duluan yg dtg klo ada kesusahan :smiling_face:",,"Fungsi membeli dagangan tetangga adalah selain untuk membantu mereka, kamu juga bisa “bergaul” dengan cara yang baik. Ikhwanul Muslimin tetap terjaga, kita bisa ngobrol santai, dan entah kenapa merekalah yang pertama datang kalau ada masalah :smiling_face:","The function of buying your neighbor's merchandise is that apart from helping them, you can also ""hang out"" in a good way. The Islamic brotherhood is still maintained, we can chat casually, and somehow they are the first to come if there is trouble :smiling_face:",0.9166666666666666
1515,"Hari ini knp deh Urusan Mypd gatot Numpang ngadem, mkn pisang doank Mampir AB, just 2b even with d disappointment Waiting 45 lamaaa di per4an yg sama - awal drama hr ini 🙁 #dramajumat #shithappens","Today why MyPD Gatot affairs Ride ngadem, mkn banana doank Stop by AB, just 2b even with D disappointment Old waiting 45 in the same per4an - the beginning of this HR drama 🙁 #Dramajumat #Shithapens","Hari ini knp deh Urusan Mypd Gatot Numpang ngadem, mkn pisang doank Mampir AB, hanya 2B bahkan dengan kekecewaan D Menunggu 45 lamaaa di per4an yg sama - drama awal hr ini 🙁 #dramajumat #shithappens",Negatif,"hari ini knp deh urusan mypd gatot numpang ngadem, mkn pisang doank mampir ab, just 2b even with d disappointment waiting 45 lamaaa di per4an yg sama - awal drama hr ini :slightly_frowning_face:",,"Hari ini kenapa aku gak ngurusin urusan mypd Gatot biar adem, jadi pisang mampir aja ke AB, 2b aja aja walau d kecewa nunggu 45 lama di halaman yang sama - awal drama hari ini :slightly_frowning_face:","Today, why don't I do mypd Gatot's business to stay cool, so bananas just stop by AB, just 2b even with d disappointment waiting 45 long on the same page - the beginning of today's drama :slightly_frowning_face:",0.7222222222222222
1727,"Hey,i know you're a good boy,a good man, a good person. I never trust the issues in the first place. Please take care,stay healthy and enjoy your time as always,Kim Mingyu . I love you,gonna miss you so much! ♥ Thanks pledis for everything you do to our Mingyu .♥ #mingyu https://t.co/WqgJG7tnSe","Hey, I know you're a good boy, a good man, a good person. I Never Trust the issues in the first place. Please take care, stay healthy and enjoy your time as always, Kim Mingyu. I love you, gonna miss you so much! ♥ Thanks pledis for everything you do to our mingyu. ♥ #mingyu https://t.co/wqgjg7tnse","Hei, saya tahu Anda adalah anak yang baik, pria yang baik, orang baik. Saya tidak pernah mempercayai masalah di tempat pertama. Harap berhati -hati, tetap sehat dan nikmati waktu Anda seperti biasa, Kim Mingyu. Aku mencintaimu, akan sangat merindukanmu! ♥ Terima kasih Pledis untuk semua yang Anda lakukan untuk Mingyu kami. ♥ #mingyu https://t.co/wqgjg7tnse",Positif,"hey,i know you're a good boy,a good man, a good person. i never trust the issues in the first place. please take care,stay healthy and enjoy your time as always,kim mingyu . i love you,gonna miss you so much! :heart_suit: thanks pledis for everything you do to our mingyu .:heart_suit:",,"hei, aku tahu kamu anak baik, pria baik, orang baik. saya tidak pernah mempercayai masalah ini sejak awal. mohon berhati-hati, tetap sehat dan nikmati waktumu seperti biasa, kim mingyu. aku mencintaimu, aku akan sangat merindukanmu! :heart_suit: terima kasih pledis atas semua yang kamu lakukan pada mingyu kami .:heart_suit:","hey, i know you're a good boy, a good man, a good person. i never believe the issues in the first place. please take care, stay healthy and enjoy your time as always, kim mingyu . i love you,gonna miss you so much! :heart_suit: thanks pledis for everything you did to our mingyu .:heart_suit:",0.875
4985,"Yang mestinya minggu santuy, but time to fast hyuuung, so fighting to work a draft proposal thesis :) https://t.co/9ezlkmobmO","Which should be Santuy Sunday, but time to fast hyuuung, so fighting to work a draft proposal thesis :) https://t.co/9ezlkmobmo","Yang Mestinya Minggu Santuy, tetapi saatnya untuk cepat hyuuung, jadi berjuang untuk mengerjakan tesis proposal rancangan :) https://t.co/9ezlkmobmo",Negatif,"yang mestinya minggu santuy, but time to fast hyuuung, so fighting to work a draft proposal thesis :)",,"yang seharusnya menjadi minggu santai, tapi waktunya berpuasa hyuuung, jadi berjuang untuk mengerjakan draf proposal skripsi :)","which should be a relaxing week, but time to fast hyuuung, so fighting to work on a draft thesis proposal :)",0.8823529411764706
735,"Bruh we literally living in a world divided between stubborn old post-power syndrome boomers and (also) stubborn so-called ""freethinker"" millennials and gen-Zs, both thinking that the world would be better under them.","Bruh We Literally Living in a World Divided Between Stubborn Old Post-Power Syndrome Boomers and (Also) Stubborn So-Called ""Freethinker"" Millennials and Gen-Zs, both thinking that the world would be better under them.","Bruh kita benar-benar hidup di dunia yang terbagi antara boomer sindrom pasca-kekuatan tua yang keras kepala dan (juga) keras kepala yang disebut sebagai milenium dan gen-zs yang ""freethinker"", keduanya berpikir bahwa dunia akan lebih baik di bawah mereka.",Negatif,"bruh we literally living in a world divided between stubborn old post-power syndrome boomers and (also) stubborn so-called ""freethinker"" millennials and gen-zs, both thinking that the world would be better under them.",,"wah kita benar-benar hidup di dunia yang terbagi antara para boomer sindrom pasca-kekuasaan yang keras kepala dan (juga) generasi milenial dan gen-z yang disebut ""pemikir bebas"" yang keras kepala, keduanya berpikir bahwa dunia akan menjadi lebih baik di bawah mereka.","bruh we literally live in a world divided between stubborn old post-power syndrome boomers and (also) stubborn so-called ""freethinker"" millennials and gen-zs, both thinking that the world would be better under them.",0.9
1388,Good morning to my lovely sweetie baby bestie https://t.co/xC5WNyuUp3,Good Morning to My Lovely Sweetie Baby Bestie https://t.co/xc5wnyuup3,Selamat Pagi untuk Sayang Bayi Bayi Lovely saya https://t.co/xc5wnyuup3,Netral,good morning to my lovely sweetie baby bestie,,selamat pagi untuk sahabat sayangku yang tersayang,good morning to my lovely sweetie baby bestie,1.0
4310,"Tahun baru ku cuma yogurt doang, nothing special haha...   Kalo di TL keknya seru bgt bakar-bakar sosis,ikan sama keluarga ato teman. Keluarga ku lagi broken home 💔 jadi tahun bru kali ini cuma sam teman yg diajakin staycation 🙂 https://t.co/TBhkOhjeaQ","My new year is only yogurt, nothing special haha ​​...  If in TL KEK it is fun to burn sausage, fish and family or friends. My family is broken home 💔 so this year's year is only a friend who was invited to staycation 🙂 https://t.co/tbhkohjeaq","Tahun baru ku cuma yogurt doang, tidak ada yang istimewa haha ​​...  Kalo di tl Keknya Seru Bgt Bakar-Bakar Sosis, Ikan Sama Keluarga Ato Teman. Keluarga Ku Lagi Rumah Patah 💔 Jadi Tahun Bru Kali Ini Cuma Sam Teman Yg Diaajakin Staycation 🙂 https://t.co/tbhkohjeaq",Negatif,"tahun baru ku cuma yogurt doang, nothing special haha... kalo di tl keknya seru bgt bakar-bakar sosis,ikan sama keluarga ato teman. keluarga ku lagi broken home :broken_heart: jadi tahun bru kali ini cuma sam teman yg diajakin staycation :slightly_smiling_face:",,"Tahun baruku hanya ada yoghurt saja, tidak ada yang istimewa haha.. kalau di TL asyik banget bakar sosis, ikan bareng keluarga atau teman. keluargaku sedang patah hati :broken_heart: jadi tahun ini hanya temanku saja yang diajak staycation :slightly_smiling_face:","My New Year only has yogurt, nothing special haha... if it's on the TL it's really fun grilling sausages, fish with family or friends. my family is having a broken home :broken_heart: so this year only my friends are invited to staycation :slightly_smiling_face:",0.868421052631579
3606,"Perut sama otak ini kalo kerja sama suka ndak kira2 Kalo laper emang bikin overthinking, banyak mikir juga bikin laper","The stomach and this brain if it works with no matter If you are hungry, it really makes overthinking, a lot of thinking also makes me hungry","Perut Sama Otak Ini Kalo Kerja Sama Suka Ndak Kira2 Kalo Laper Emang Bikin Terlalu berpikir, Banyak mikir bikin laper",Negatif,"perut sama otak ini kalo kerja sama suka ndak kira2 kalo laper emang bikin overthinking, banyak mikir juga bikin laper",,"Kalau perut dan otak bekerja sama mau tidak mau, jika lapar akan membuat Anda overthinking, terlalu banyak berpikir juga akan membuat Anda lapar.","If your stomach and brain work together like it or not, if you're hungry it will make you overthink, thinking too much will also make you hungry.",0.9565217391304348
626,berkedok healing kok masih sama aja gak ada perubahan terus yang healing apanya,"Based on healing, it's still the same, there is no change and what healing",Berkedok Healing Kok Masih Sama Aja Gak Ada Perubahan Terus Yang Menyali Apanya,Negatif,berkedok healing kok masih sama aja gak ada perubahan terus yang healing apanya,,"Kedok penyembuhannya masih sama, tidak ada perubahan apa itu penyembuhan","Under the guise of healing, it's still the same, there's no change in what healing is",1.0
2704,"Lg bengong overthinking, mikir ""hidupku ko gda gunanya ya?"" Beberapa detik kemudian Adam manggil. ""Umma nen....."" ini lho gunanya hidupmu, seketika spt jawaban dr Allah.","I was dumbfounded overthinking, thinking ""my life is how much use?"" A few seconds later Adam called. ""Umma nen ....."" this is the use of your life, immediately like the answer from Allah.","LG Bengong Overfinking, Mikir ""Hidupku Ko Gda Gunanya Ya?"" Beberapa Detik Kemudian Adam Mangga. ""Umma nen ....."" ini lho guranya hidupmu, seketika spt jawaban dr allah.",Negatif,"lg bengong overthinking, mikir ""hidupku ko gda gunanya ya?"" beberapa detik kemudian adam manggil. ""umma nen....."" ini lho gunanya hidupmu, seketika spt jawaban dr allah.",,"Aku terjebak overthinking, berpikir “kok hidupku sia-sia?” Beberapa detik kemudian Adam menelepon. ""umma nen....."" inilah inti hidupmu, langsung seperti jawaban dari Allah.","I'm stuck overthinking, thinking ""how come my life is useless?"" A few seconds later Adam called. ""umma nen....."" this is the point of your life, immediately like an answer from Allah.",0.8181818181818182
3243,"Nice my bestie, we can do it together And you will always be ma best best best friends forever......🥰 https://t.co/oz6BfBchyU","Nice my bestie, we can do it together And you will always be best best best friends ...... 🥰 https://t.co/oz6bfbchyu","Bagus bestie saya, kami bisa melakukannya bersama Dan Anda akan selalu menjadi teman terbaik terbaik selamanya ...... 🥰 https://t.co/oz6bfbchyu",Positif,"nice my bestie, we can do it together and you will always be ma best best best friends forever......:smiling_face_with_hearts:",,"sayang sahabatku, kita bisa melakukannya bersama dan kamu akan selalu menjadi sahabat terbaik selamanya......:smiling_face_with_hearts:","nice my bestie, we can do it together and you will always be the best best friends forever......:smiling_face_with_hearts:",0.9285714285714286
