Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txtin,backtranslated_tweet
4294,"Swimming with whale sharks or Gurano Bintang in Kwatisore Nabire Bay, Papua which is also still part of the Cenderawasih Bay National Park Area is a valuable experience because this is one of the places where whale sharks are most commonly encountered throughout the year. Awesome https://t.co/7W6QADfV7h","Swimming with Whale Sharks or Gurano Stars in Kwatisore Nabire Bay, Papua which is also still part of the Cenderawasih Bay National Park is a valuable experience because this is one of the places where whale is most commonly Awesome https://t.co/7w6qadfv7h","Berenang dengan Hiu Paus atau Gurano Bintang di Kwatisore Nabire Bay, Papua yang juga masih merupakan bagian dari area Taman Nasional Cenderawasih Bay adalah pengalaman yang berharga karena ini adalah salah satu tempat di mana hiu paus paling umum ditemui sepanjang tahun. Https://t.co/7w6qadfv7h yang luar biasa",Positif,"swimming with whale sharks or gurano bintang in kwatisore nabire bay, papua which is also still part of the cenderawasih bay national park area is a valuable experience because this is one of the places where whale sharks are most commonly encountered throughout the year. awesome","berenang bersama hiu paus atau gurano bintang di teluk kwatisore nabire, papua yang juga masih masuk dalam kawasan taman nasional teluk cenderawasih merupakan pengalaman berharga karena di sinilah salah satu tempat hiu paus paling sering ditemui sepanjang tahun. luar biasa","Swimming with whale sharks or Gurano Bintang in Kwatisore Nabire Bay, Papua, which is also still included in the Cenderawasih Bay National Park area, is a valuable experience because this is one of the places where whale sharks are most often encountered throughout the year. Extraordinary"
3491,Pagi yg santuy,Santuy morning,Pagi yg santuy,Positif,pagi yg santuy,pagi yg aman,safe morning
4575,"to the one who always brings joy and happiness, happy birthday love❤ today we celebrate ur journey, we celebrate u. u shine even brighter with each passing year. u are the kind of soul that deserves all the brightest colours and all the brightest things that life has to offer- https://t.co/8R6saO79iD","To the one who always brings joy and happiness, happy birthday love❤ today we celebrate ur journey, we celebrate u. u shine even brighter with each passing year. u are the kind of soul that deserves all the brightest colors and all the brightest things that life has to offer- https://t.co/8r6sao79id","Kepada orang yang selalu membawa kegembiraan dan kebahagiaan, selamat ulang tahun cinta❤ hari ini kita merayakan perjalananmu, kita merayakanmu. kamu bersinar bahkan lebih cerah setiap tahun. Anda adalah jenis jiwa yang pantas mendapatkan semua warna paling cerah dan semua hal paling terang yang ditawarkan kehidupan- https://t.co/8r6sao79id",Positif,"to the one who always brings joy and happiness, happy birthday love:red_heart: today we celebrate ur journey, we celebrate u. u shine even brighter with each passing year. u are the kind of soul that deserves all the brightest colours and all the brightest things that life has to offer-","untuk yang selalu membawa kegembiraan dan kebahagiaan, selamat ulang tahun cinta:red_heart: hari ini kami merayakan perjalananmu, kami merayakanmu. kamu bersinar lebih terang setiap tahunnya. kamu adalah tipe jiwa yang pantas mendapatkan semua warna paling cerah dan semua hal paling cemerlang yang ditawarkan kehidupan-","to the one who always brings joy and happiness, happy birthday love:red_heart: today we celebrate your journey, we celebrate you. You shine brighter every year. you are the kind of soul that deserves all the brightest colors and all the brightest things that life has to offer-"
3676,"Puncak masih jd trending topik aja ini 😂 Niatnya healing, malah jd pening","The peak is still trending this topic 😂 His intention was healing, instead he was dizzy","Puncak Masih JD Trending Topik Aja Ini 😂 Penyembuhan Niatnya, Malah JD Pening",Negatif,"puncak masih jd trending topik aja ini :face_with_tears_of_joy: niatnya healing, malah jd pening","puncak masih jd trending topik aja ini :face_with_tears_of_joy: niatnya healing, malah jd pening","peak is still a trending topic, this is it :face_with_tears_of_joy: the intention was to heal, but instead it became dizzy"
3944,Semua crush gw yg cewe alias anjir lah https://t.co/FyU06AYFFe,"All my crush is a girl, aka anjir, https://t.co/Fyu06ayffe",Semua Crush GW YG CEWE ALIAS ANJIR LAH HTTPS://T.CO/FYU06AYFFE,Negatif,semua crush gw yg cewe alias anjir lah,semua naksir gw yg cewe alias anjir lah,"Everyone has a crush on me, a girl, aka anjir"
3394,Over thinking sm overwhelmed sodaraan ga? 🤕 https://t.co/a2KDae8BVg,Over thinking sm overwhelmed sodaaran or not? 🤕 https://t.co/a2kdae8bvg,Lebih memikirkan SM yang kewalahan Sodaraan GA? 🤕 https://t.co/a2kdae8bvg,Netral,over thinking sm overwhelmed sodaraan ga? :face_with_head-bandage:,over mikir sm kewalahan sodaraan ga? :wajah_dengan_perban kepala:,"overthinking and overwhelmed, bro or not? :face_with_headbandage:"
4452,"The lost in translate is real🥺 i can't even understand when ppl speak ""dayak melayu"" in here.","The lost in translate is real🥺 i can't even understand when PPL Speak ""Dayak Melayu"" in here.","The Lost in Translate adalah nyata🥺 saya bahkan tidak bisa mengerti ketika ppl berbicara ""dayak melayu"" di sini.",Netral,"the lost in translate is real:pleading_face: i can't even understand when ppl speak ""dayak melayu"" in here.","yang hilang dalam terjemahan itu nyata: muka_memohon: saya bahkan tidak mengerti ketika orang berbicara ""dayak melayu"" di sini.","what's lost in translation is real :muka_memohon: i don't even understand when people say ""dayak malay"" here."
39,"""Lama kelamaan orang akan malas romantis karena takut dikira galau, malas peduli karena takut dikira kepo, malas mendetail takut dikira rempong, malas berpendapat karena dikira curhat🚫"" _ sujewo tejo","""Over time, people will be lazy to be romantic for fear of being mistaken for confusion, lazy to care for fear of being mistaken for kepo, lazy to be afraid of being mistaken for being mistaken, lazy","""LAMA KELAMAN ORANG AKAN Malas Romantis Karena Takut Dikira Galau, Malas Peduli Karena Takut Dikira Kepo, Malas Mendetail Takut Dikira Rempong, Malas Berpendapat Karena Dikira Curhat🚫"" _ Sujewo TeJo",Negatif,"""lama kelamaan orang akan malas romantis karena takut dikira galau, malas peduli karena takut dikira kepo, malas mendetail takut dikira rempong, malas berpendapat karena dikira curhat:prohibited:"" _ sujewo tejo","""lama kelamaan orang akan malas romantis karena takut dikira galau, malas peduli karena takut dikira kepo, malas mendasar takut dikira rempong, malas berpendapat karena dikira curhat:dilarang:"" _ sujewo tejo","""Over time, people will be lazy about being romantic because they are afraid of being thought confused, lazy about caring because they are afraid of being thought to be stupid, lazy about being fundamental, afraid of being thought of as a rempong, lazy about having opinions because they think they are confiding: prohibited:"" _ sujewo tejo"
1447,"HAHAHA  lagi ngetawain sipaling rill, koar-koar denial, bim, jaya jaya jaya kalian di mana? ciee menghibur diri","Hahaha again laughing at Sipaling Rill, Koar-Koar Denial, Bim, Jaya Jaya Jaya where? Ciee comforts herself","Hahaha lagi ngetawain Sipaling rill, penolakan koar-koar, bim, jaya jaya jaya kalian di mana? CIEE MEMHIBUR DIRI",Negatif,"hahaha lagi ngetawain sipaling rill, koar-koar denial, bim, jaya jaya jaya kalian di mana? ciee menghibur diri","hahaha lagi ngetawain sipaling rill, koar-koar denial, bim, jaya jaya jaya kalian di mana? ciee menghibur diri","hahaha I'm laughing at the most ridiculous thing, shouting denial, bro, where are you, Jaya Jaya Jaya? Ciee entertained herself"
4085,"Somehow we always portrayed the history as a series of people's mistake, your mistake. And that's of course inevitable, because our people's glory will be excluded from history, it will become a part of something else. Scientific discoveries will become science,... https://t.co/cUi27Ucf2v","Somehow we always portrayed the history as a series of people's mistake, Your Mistake. And that's of course inevitable, because our people's glory will be excluded from history, it will be a part of something else. Scientific Discoveries Will Become Science, ... https://t.co/cui27ucf2v","Entah bagaimana kami selalu menggambarkan sejarah sebagai serangkaian kesalahan orang, kesalahan Anda. Dan itu tentu saja tak terhindarkan, karena kemuliaan rakyat kita akan dikecualikan dari sejarah, itu akan menjadi bagian dari sesuatu yang lain. Penemuan ilmiah akan menjadi sains, ... https://t.co/cui27ucf2v",Netral,"somehow we always portrayed the history as a series of people's mistake, your mistake. and that's of course inevitable, because our people's glory will be excluded from history, it will become a part of something else. scientific discoveries will become science,...","entah mengapa kami selalu menggambarkan sejarah sebagai rangkaian kesalahan orang, kesalahan Anda. dan hal ini tentu saja tidak bisa dihindari, karena kejayaan rakyat kita akan tersingkir dari sejarah, dan akan menjadi bagian dari sesuatu yang lain. penemuan ilmiah akan menjadi ilmu pengetahuan,...","for some reason we always depict history as a series of people's mistakes, your mistakes. and this of course cannot be avoided, because the glory of our people will be eliminated from history, and will become part of something else. Scientific discovery will become science,..."
3525,Pemborosan berkedok healing khintil,Waste under the guise of Healing Khintil,Pemborosan Berkedok Healing Khintil,Negatif,pemborosan berkedok healing khintil,pemborosan berkedok penyembuhan khintil,extravagance under the guise of healing khintil
4615,Tuhkan yol jadi overthinking sendiri kan lo. Kepo sih,Thanks YOL to be overthinking yourself right? Kepo anyway,Tuhkan yol jadi terlalu banyak berpikir sendiri kan lo. Kepo Sih,Negatif,tuhkan yol jadi overthinking sendiri kan lo. kepo sih,tuhkan yol jadi overthinking sendiri kan lo. kepo sih,"Come on, you're overthinking yourself, aren't you? I'm curious"
393,and he took his job seriously that even after 800 years he still remember how xielian's robe https://t.co/D7SlSqzzk4,and he shop his job seriously that even after 800 years he still remember how xielian's robe https://t.co/d7slsqzzk4,Dan dia menganggap serius pekerjaannya bahwa bahkan setelah 800 tahun dia masih ingat bagaimana jubah Xielian https://t.co/d7slsqzzk4,Positif,and he took his job seriously that even after 800 years he still remember how xielian's robe,dan dia menjalankan pekerjaannya dengan serius bahkan setelah 800 tahun dia masih ingat bagaimana jubah xielian,and he takes his job seriously even after 800 years he still remembers what the xielian robes are like
972,dewasa tanpa stres dan overthinking it's my dream!!,mature without stress and overthinking it's my dream !!,Dewasa tanpa stres Dan terlalu banyak berpikir itu adalah mimpiku !!,Netral,dewasa tanpa stres dan overthinking it's my dream!!,dewasa tanpa stres dan overthinking it's my dream!!,growing up without stress and overthinking it's my dream!!
1777,Honestly I don't know wht should I do. Kurang ngaca keknya harus beli dulu deh hrhrhrh bedul bngt 😭,"Honestly i don't know wt should should do. Not to read the keknya, you have to buy it first, hrhrhrh, it's really",Jujur saya tidak tahu apa yang harus saya lakukan. Kurang Ngaca Keknya Haruus Beli Dulu Deh Hrhrhrh Bedul Bngt 😭,Negatif,honestly i don't know wht should i do. kurang ngaca keknya harus beli dulu deh hrhrhrh bedul bngt :loudly_crying_face:,sejujurnya aku tidak tahu apa yang harus aku lakukan. kurang ngaca keknya harus beli dulu deh hrhrhrh bedul bngt :loudly_crying_face:,"Honestly I don't know what I should do. If you don't read it, you have to buy it first, it's really cool :loudly_crying_face:"
2103,Ini #ParadiseGardenEp1 di @vidio Original Series baru sekali  tayang udah bikin gue kepo. Genre-nya thriller gitu ya? Kayanya seru. Bakal mantengin nih https://t.co/4mU58LhRiX,This is #ParadiseGarenep1 on @vidio Original Series once aired already made me kepo. The thriller genre is that? It seems exciting. Will watch this https://t.co/4mu58lhrix,INI #PARADISEGARDENEP1 DI @VIDIO Serial Asli Baru Sekali Tihat Udah Bikin Gue Kepo. Thriller Genre-Nya gitu ya? Kayanya Seru. Bakal Mantengin NIH https://t.co/4mu58lhrix,Positif,ini di original series baru sekali tayang udah bikin gue kepo. genre-nya thriller gitu ya? kayanya seru. bakal mantengin nih,ini di original series baru sekali tayang udah bikin gue kepo. genre-nya thriller gitu ya? kayanya seru. bakal mantengin nih,"This is in the original series, which has only been broadcast once and it already makes me curious. The genre is a thriller, right? it's kind of fun. I'll keep an eye on this"
4822,When medcheck result is bad and getting anxiety high cos the doctor appointment is still on Tuesday.,When medcheck result is bad and getting anxiety high cos the doctor appointment is still on tuesday.,Ketika hasil medcheck buruk dan menjadi kecemasan tinggi karena janji temu dokter masih pada hari Selasa.,Negatif,when medcheck result is bad and getting anxiety high cos the doctor appointment is still on tuesday.,ketika hasil medcheck buruk dan kecemasan tinggi karena janji dengan dokter masih pada hari selasa.,when the medcheck results are bad and anxiety is high because the doctor's appointment is still on Tuesday.
2698,"Let it be kak, take a sad song, and make it better, just be happy with the overthinking 🙃 https://t.co/YtWBg2KFIK","Let it be sis, take a sad song, and make it better, just be happy with the overthinking 🙃 https://t.co/ytwbg2kfik","Biarkan itu menjadi Kak, ambil lagu yang menyedihkan, dan buat lebih baik, berbahagialah dengan 🙃 🙃 https://t.co/ytwbg2kfik yang berlebihan",Negatif,"let it be kak, take a sad song, and make it better, just be happy with the overthinking :upside-down_face:","biarlah kak, ambil lagu sedih, biar lebih bagus lagi, senang-senang saja yang overthinking :upside-down_face:","so be it sis, take a sad song, make it even better, just have fun overthinking :upside-down_face:"
4323,Taon baru gue lapaaaaaaaarrr BESTie,Taon new i lapaaaaaaaarrr bestie,Taon baru gue lapaaaaaaaarrr bestie,Netral,taon baru gue lapaaaaaaaarrr bestie,taon baru gue lapaaaaaaaarrr sahabat,New year I'm hungry my friend
2832,Malam thn baru pada kemana bestie?,The new year is the new one where Bestie is?,Malam thn baru pada kemana bestie?,Netral,malam thn baru pada kemana bestie?,malam thn baru pada kemana sahabat?,where are you friends on New Year's Eve?
693,Bisa ga wisuda diundur dulu? Jujurly belum siap pisah sama yang lain 😭😭😭,"Can graduation be postponed first? Honestly, not ready to separate from the others 😭😭😭",Bisa Ga Wisuda Diundur Dulu? Jujurly belum siap pisa sama Yang lain 😭😭😭,Negatif,bisa ga wisuda diundur dulu? jujurly belum siap pisah sama yang lain :loudly_crying_face::loudly_crying_face::loudly_crying_face:,bisa ga wisuda diundur dulu? sejujurnya belum siap pisah sama yang lain :loudly_crying_face::loudly_crying_face::loudly_crying_face:,"Can graduation be postponed first? Honestly, I'm not ready to separate from others :loudly_crying_face::loudly_crying_face::loudly_crying_face:"
5059,Yuuk spill jawabanmu https://t.co/1pd0p2dGhH,Yuuk spill Your answer https://t.co/1pd0p2dghh,Yuuk spill jawabanmu https://t.co/1pd0p2dghh,Netral,yuuk spill jawabanmu,yuuk tumpahkan jawabanmu,"Come on, share your answer"
580,Begini cara makhluk ini menikmati hidup. Goreng garing provokasi di medsos bahagia menikmati yg kain terbakar gosong sambil healing.  Modal rasa kecewa pecatan memang efektif.   SADIS ‼️ https://t.co/W9h6ilcObC https://t.co/d1NBCgKiWU,This is the way this creature enjoying life. Fried crispy provocation on a happy social media enjoy the burning cloth while healing.  The capital of disappointment is effective.  Sadistic‼ ️ https://t.co/w9h6ilcobc https://t.co/d1nbcgkiwu,Begini Cara Makhluk ini Menikmati Hidup. Goreng Garing Provokasi di Medsos Bahagia Menikmati Yg Kain Terbakar Gosong Sarik Healing.  Modal Rasa Kecewa Pecewa Memang Efektif.  Sadis‼ ️ https://t.co/w9h6ilcobc https://t.co/d1nbcgkiwu,Negatif,begini cara makhluk ini menikmati hidup. goreng garing provokasi di medsos bahagia menikmati yg kain terbakar gosong sambil healing. modal rasa kecewa pecatan memang efektif. sadis :double_exclamation_mark:,mulailah caramakhluk ini menikmati hidup. goreng garing provokasi di medsos senang menikmati kain terbakar gosong sambil menyembuhkan. modal rasa kecewa pecatan memang efektif. sadis :tanda_seruan_ganda:,start the way these creatures enjoy life. fried crispy provocation on social media likes to enjoy charred cloth while healing. Disappointment capital for dismissal is indeed effective. sadistic :double_exclaim_sign:
3770,"Salah sendiri ga kasih kabar, ditinggal staycation aja 🤪 https://t.co/xixiAF3Yfk","Wrong yourself, don't give you news, just left staycation 🤪 https://t.co/xixiaf3yfk","Salah Sendiri Ga Kasih Kabar, Ditinggal Staycation Aja 🤪 https://t.co/xixiaf3yfk",Negatif,"salah sendiri ga kasih kabar, ditinggal staycation aja :zany_face:","salah sendiri ga kasih kabar, ditinggal staycation aja :zany_face:","It's my own fault for not letting you know, just leave the staycation :zany_face:"
4498,they made the figure of 'young' and 'millenial' minister speak up to influence people to stop their hatred at that k0minfo wkwkwk  we are not clown even tho pak Sandi seems nice https://t.co/AwvLDlSNWd,they made the figure of 'young' and 'millenial' minister speaking up to influence people to stop their hatred at that k0minfo wkwkwk  we are not clown even tho pak password seems https://t.co/awvldlsnwd,Mereka membuat sosok menteri 'muda' dan 'milenial' berbicara untuk mempengaruhi orang untuk menghentikan kebencian mereka di K0Minfo wkwkwk itu  Kami bukan badut bahkan Pak Sandi tampak bagus https://t.co/awvldlsnwd,Negatif,they made the figure of 'young' and 'millenial' minister speak up to influence people to stop their hatred at that k0minfo wkwkwk we are not clown even tho pak sandi seems nice,mereka membuat sosok menteri 'muda' dan 'milenial' angkat bicara untuk mempengaruhi masyarakat agar menghentikan kebenciannya pada itu k0minfo wkwkwk kami bukan badut padahal pak sandi sepertinya baik,"they made the figures of 'young' and 'millennial' ministers speak up to influence the public to stop hating them. k0minfo hahaha, we're not clowns even though Mr. Sandi seems good"
3704,Reach kinda low but whatever 🐧,Reach Kinda Low But Whatever 🐧,Mencapai agak rendah tapi apapun 🐧,Netral,reach kinda low but whatever :penguin:,jangkauannya agak rendah tapi terserah :penguin:,the range is a bit low but whatever :penguin:
1338,"Giliran di indo kagak ada yg ngajak maen, oiyaya lg covid ya. Padahal mah bisa staycation. Emang si punya temen sih gue wkwk","It was the turn in Indo that no one invited you to play, oiyaya again, huh. Even though it can staycation. Indeed, I have my friend","Giliran di Indo Kagak Ada Yg Ngajak Maen, Oiyaya LG Covid ya. Padahal Mah Bisa Staycation. Emang si punya temen sih gue wkwk",Negatif,"giliran di indo kagak ada yg ngajak maen, oiyaya lg covid ya. padahal mah bisa staycation. emang si punya temen sih gue wkwk","giliran di indo kagak ada yg ngajak maen, oiyaya lg covid ya. padahal mah bisa staycation. emang si punya temen sih gue wkwk","It's my turn in Indonesia, no one is inviting me to play, oh yeah, it's Covid. even though I could have a staycation. I really do have a friend hahaha"
2301,Jujur lebih support Rachel vennya sama okin jadi bestie dari pada balikan seperti yang netizen mau. Bener2 udah paling cocok jadi bestie banget sih drpd hrs balikan dan nyakitin each other ujung2nya,"Honestly more support Rachel Ven and Okin so Bestie than back as a netizen wants. It's really the most suitable to be very bestie, but I have to return and hurt each other",Jujur lebih mendukung Rachel Venny Sama Okin Jadi Bestie Dari Pada Baliika Seperti Yang Netizen Mau. Bener2 Udah Paling Cocok Jadi Bestie Banget Sih DRPD HRS BALIKAN DAN NYAKITIN SATU SERIM,Negatif,jujur lebih support rachel vennya sama okin jadi bestie dari pada balikan seperti yang netizen mau. bener2 udah paling cocok jadi bestie banget sih drpd hrs balikan dan nyakitin each other ujung2nya,jujur ​​lebih support rachel vennya sama okin jadi bestie dari pada balikan seperti yang netizen mau. bener2 udah paling cocok jadi bestie banget sih drpd hrs balikan dan nyakitin satu sama lain ujung2nya,"Honestly, I would rather support Rachel Ven and Okin as besties rather than going back together like netizens want. It's true that it's best to be a bestie rather than having to go back and hurt each other in the end"
4156,"Status pedagang di kontak w salty abis karena FPI bubar 🤣🤣🤣 Ku selalu mengikuti setiap sepak terjangmu, ukhti. Status jualan maupun status kebangsaan.","Traders Status in Contact W Salty Abis Because FPI Disbands 🤣🤣🤣 I always follow every football, ukhti. Sales status and national status.","Status Pedagang Di Kontak W Salty Abis Karena FPI Bubar 🤣🤣🤣 Ku Selalu MengIKuti Setiap Sepak Terjangmu, UKHTI. Status JUALAN MAUPUN Status Kebangsaan.",Netral,"status pedagang di kontak w salty abis karena fpi bubar :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: ku selalu mengikuti setiap sepak terjangmu, ukhti. status jualan maupun status kebangsaan.","status kontak pedagang di w salty abis karena fpi bubar :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: ku selalu mengikuti setiap sepak bola terjangmu, ukhti. status jualan maupun status kebangsaan.","Trader contact status at W Salty is gone because FPI disbanded :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: I always follow your every football move, ukhti. sales status and nationality status."
1302,Gapapa ga dikabarin asal kamu jelas lagi ngapain it means kamu seharian mau kerja smpe malam pun ga apa. Ga bakal aku ganggu asal bilang dulu Jarang cemburu juga krna aku sllu berpikir Positif wkw Aku kl ketemu lngsung nempel dan clingy af kek perangko ☹️😂 https://t.co/mmoFknPGoo,It's okay to be told as long as you are clearly what you want to do it all day you want to work at night. I won't bother as long as I say first Rarely jealous because I always think positively I found a stuck and clingy AF stacking ☹️😂 https://t.co/mmofknpgoo,Gapapa Ga Dikabarin Asal Kamu Jelas Lagi Ngapain Berarti Kamu Seharian Mau Kerja Smpe Malam Pun Ga Apa. Ga BAKAL AKU GANGGU ASAL BILANG DULU Jarang cemburu buta krna akul sllu berpikir positif wkw AKU KL KetuMu Lngsung Nempel Dan Clingy AF Kek Perangko ☹️😂 https://t.co/mmofknpgoo,Netral,gapapa ga dikabarin asal kamu jelas lagi ngapain it means kamu seharian mau kerja smpe malam pun ga apa. ga bakal aku ganggu asal bilang dulu jarang cemburu juga krna aku sllu berpikir positif wkw aku kl ketemu lngsung nempel dan clingy af kek perangko :frowning_face::face_with_tears_of_joy:,gapapa ga dikabarin asal kamu jelas lagi ngapain artinya kamu seharian mau kerja smpe malam pun ga apa. ga bakal aku ganggu asal bilang dulu jarang cemburu juga krna aku sllu berpikir positif wkw aku kl ketemu lngsung nempel dan clingy af kek perangko :frowning_face::face_with_tears_of_joy:,"It's okay not to tell you as long as you're clear about what you're doing, meaning you want to work all day until the evening, it's okay. I won't bother you as long as you say that in the past I rarely got jealous because I always think positively, but whenever I meet you, I'm immediately clingy and clingy, like a stamp :frowning_face::face_with_tears_of_joy:"
2331,"Jujurly, ikhlas sii 🤣 cuma emang bener, kalau Allah bilang tidak walaupun dh berjuang selama apapun tetap gak jodoh jugaa 🙃","Honestly, sincere sii 🤣 is just right, if God says it is not even though dh struggles as long as anything is still not a match too 🙃","Jujurly, ikhlas sii 🤣 cuma emang bener, kalau allah bilang tidak walaupun dh berjuang selama apapun tetap gak jodoh butaa 🙃",Positif,"jujurly, ikhlas sii :rolling_on_the_floor_laughing: cuma emang bener, kalau allah bilang tidak walaupun dh berjuang selama apapun tetap gak jodoh jugaa :upside-down_face:","jujur ​​saja, ikhlas sii :rolling_on_the_floor_laughing: cuma memang benar, kalau allah bilang tidak walaupun dh berjuang selama apapun tetap gak jodoh jugaa :upside-down_face:","be honest, be sincere :rolling_on_the_floor_laughing: it's only true, if God says no, no matter how long you struggle, you still won't be matched :upside-down_face:"
586,Being fully vaxxed surely does have its benefits. https://t.co/zMzJege45q,Being Fully Vaxxed Surely does have its benefits. https://t.co/zmzjege45Q,Menjadi sepenuhnya vaxxed pasti memiliki manfaatnya. https://t.co/zmzjege45q,Positif,being fully vaxxed surely does have its benefits.,divaksin sepenuhnya pasti ada manfaatnya.,Being fully vaccinated definitely has benefits.
1446,"Haha iya gua mah ga bisa beliin lu barang"" yg bagus. Makanya lu bisa seenaknya bicara kaya gitu. Harusnya to the point aja ""Lo tu miskin apa apa aja harus gua yg bayar"". ""Lo itu miskin ga mampu beliin gua barang mahal"" yaaa gua tau ko. makasih udh di sadarin https://t.co/3deXx3iRME","Haha yeah, I can't buy you the item ""good. yaaa I know why. Thank you already in the awareness https://t.co/3dexx3irme",Haha iya gua mah Yaaa gua tau ko. Makasih udh di sadarin https://t.co/3dexx3irmum,Negatif,"haha iya gua mah ga bisa beliin lu barang"" yg bagus. makanya lu bisa seenaknya bicara kaya gitu. harusnya to the point aja ""lo tu miskin apa apa aja harus gua yg bayar"". ""lo itu miskin ga mampu beliin gua barang mahal"" yaaa gua tau ko. makasih udh di sadarin","haha iya gua mah ga bisa beliin lu barang"" yg bagus. makanya lu bisa seenaknya bicara kaya gitu. harusnya to the point aja ""lo tu miskin apa apa aja harus gua yg bayar"". ""lo itu miskin ga mampu beliin gua barang mahal"" yaaa gua tau ko.makasih udh sadarin","haha yeah, I can't buy you anything good. That's why you can talk like that. You should just get to the point ""You're poor, whatever I have to pay for."" ""You're poor, you can't afford to buy me expensive things."" Yes, I know. Thanks for bringing that to my attention"
2515,Kenapa overthinking selalu datang ?,Why do overthinking always come?,Kenapa overhinking selalu datang?,Negatif,kenapa overthinking selalu datang ?,kenapa overthinking selalu datang?,why does overthinking always come?
4762,"Well, jam segini masih overthinking permasalahan di lingkungan keluarga. 😢 Gak fokus aja mau ngapa*in.","Well, at this hour still overthinking problems in the family environment. 😢 Not just focus on wanting to do*in.","Nah, Jam Segini Masih terlalu banyak berpikir Permasalanahan di Lingkungan Keluarga. 😢 GAK FOKUS AJA MAU NGAPA*IN.",Negatif,"well, jam segini masih overthinking permasalahan di lingkungan keluarga. :crying_face: gak fokus aja mau ngapa*in.","nah, jam segini masih overthinking permasalahan di lingkungan keluarga. :crying_face: gak fokus aja mau ngapa*in.","Well, at this hour we are still overthinking about problems in the family environment. :crying_face: I can't focus on what I'm doing."
1789,"Honestly, males bgt nyalain GPS di medsos.. Apalagi twitter.  Posting di IG, komennya di Twitter (no tag tp ai know)  There's a freak ppl in medsos.","Honestly, it's so lazy to turn on GPS on social media ... especially Twitter.  Post on IG, the comments on Twitter (no tag tp tp ai know)  There's a Freak PPL in Medsos.","Jujur, laki -laki bgt nyalain gps di medsos .. apalagi twitter.  Memposting di ig, komenny di twitter (tidak ada tag tp ai tahu)  Ada ppl aneh di medsos.",Negatif,"honestly, males bgt nyalain gps di medsos.. apalagi twitter. posting di ig, komennya di twitter (no tag tp ai know) there's a freak ppl in medsos.","jujur ​​males bgt nyalain gps di medsos.. apalagi twitter. postingan di ig, komennya di twitter (no tag tp ai tau) ada orang aneh di medsos.","Honestly, I'm really too lazy to turn on the GPS on social media... especially Twitter. posts on IG, comments on Twitter (no tag but I know) there are strange people on social media."
281,"Ada stray cat ngelahirin dirumah, dan ini anak nya. Emak nya meninggal ga lama ni anak gedean, di urus sama tetangga tapi gapernah dikasih makan. Akhir nya tiap hari gua kasih makan sisa nasi tim anak gua, jadi clingy abis anak nya yaAllah. Laki gua gamau melihara, tiap kerumah https://t.co/YmumSIzLro","There is a stray paint to fight at home, and this is his child. Her mother died not long, a child, was taken care of by a neighbor but I was not given food. Finally, every day I give me a food left over by my child's team, so clingy after the child. I wiped me, every time I got home https://t.co/yMsizlro","Ada Cat Ngelahirin Dirumah, Dan Ini Anak Nya. Emak nya meninggal ga lama ni anak gedean, di urus sama tetangga tapiah dikasih makanan. Akhir nya tiap hari gua kasih foran sisa nasi tim anak gua, jadi clingy abis anak nya yaallah. Laki Gua Gamau Melihara, Tiap Kerumah https://t.co/ymumsizlro",Netral,"ada stray cat ngelahirin dirumah, dan ini anak nya. emak nya meninggal ga lama ni anak gedean, di urus sama tetangga tapi gapernah dikasih makan. akhir nya tiap hari gua kasih makan sisa nasi tim anak gua, jadi clingy abis anak nya yaallah. laki gua gamau melihara, tiap kerumah","ada kucing liar ngelahirin dirumah, dan ini anak nya. emak nya meninggal ga lama ni anak gedean, di urus sama tetangga tapi gapernah dikasih makan. akhir nya tiap hari gua kasih makan sisa nasi tim anak gua, jadi clingy abis anak nya yaallah. laki gua gamau melihara, tiap kerumah","A stray cat gave birth at home, and this is her child. His mother died not long ago and he was a big boy, he was taken care of by neighbors but he was never given anything to eat. In the end, every day I feed my child the leftover rice, so the child becomes clingy, oh my god. My man doesn't want to look after him, every time he comes home"
