Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,textin,backtranslated_tweet
2582,Ketika deket dengan seseorang 🙄  Aku : jangan baperin aku ok 😂 #bestie,When close to someone 🙄 Me: don't baperin me ok 😂 #Bestie,Ketika deket gargan seseorang 🙄 AKU: Jangan Baperin Aku Ok 😂 #Bestie,Netral,ketika deket dengan seseorang :face_with_rolling_eyes: aku : jangan baperin aku ok :face_with_tears_of_joy:,ketika deket dengan seseorang :face_with_rolling_eyes: aku : jangan baperin aku ok :face_with_tears_of_joy:,when close to someone :face_with_rolling_eyes: me: don't touch me ok :face_with_tears_of_joy:
762,But I feel totally lucky that I have a guide life. Even it's difficult to make people understand about it all. Just share and be patient.,But I feel totally lucky that I have a guide life. Even It's Dictiont to Make People Understanding About It All. Just Share and Be Patient.,Tapi saya merasa sangat beruntung memiliki kehidupan panduan. Bahkan sulit untuk membuat orang mengerti tentang itu semua. Bagikan saja dan bersabarlah.,Positif,but i feel totally lucky that i have a guide life. even it's difficult to make people understand about it all. just share and be patient.,tapi aku merasa sangat beruntung karena mempunyai panduan hidup. bahkan sulit membuat orang mengerti tentang itu semua. cukup berbagi dan bersabar.,but I feel very lucky because I have a life guide. it's even difficult to get people to understand it all. just share and be patient.
3127,"My head’s spinning around, thinking over that dish","My head's spinning around, think over that dish","Kepalaku berputar, memikirkan hidangan itu",Negatif,"my head's spinning around, thinking over that dish","kepalaku berputar-putar, memikirkan hidangan itu","my head was spinning, thinking about that dish"
4401,"Thank you 2020 with a tortuous story.  Welcome to 2021, I hope this year will be even better aamiin🎉🎉🎉  #newyear #seeyouonnextmonth👋🏻👋🏻 @ Jakarta, Indonesia https://t.co/hZorbcrI4h","Thank you 2020 with a tortuous story. Welcome to 2021, i hope this year will be even better aamiin🎉🎉🎉  #newyear #Seeyouonnextmonth👋🏻👋🏻 @ Jakarta, Indonesia https://t.co/hzorbcri4h","Terima kasih 2020 dengan cerita berliku. Selamat datang di 2021, saya harap tahun ini akan menjadi lebih baik AAMIIN🎉🎉🎉  #NewYear #SeeYouonNextMonth👋🏻👋🏻 @ jakarta, Indonesia https://t.co/hzorbcri4h",Positif,"thank you 2020 with a tortuous story. welcome to 2021, i hope this year will be even better aamiin:party_popper::party_popper::party_popper: :waving_hand_light_skin_tone::waving_hand_light_skin_tone: @ jakarta, indonesia","terima kasih 2020 dengan cerita yang berliku. selamat datang di tahun 2021, semoga tahun ini lebih baik lagi aamiin:party_popper::party_popper::party_popper: :waving_hand_light_skin_tone::waving_hand_light_skin_tone: @ jakarta, indonesia","thank you 2020 with a twisting story. welcome to 2021, hopefully this year will be better aamiin:party_popper::party_popper::party_popper: :waving_hand_light_skin_tone::waving_hand_light_skin_tone: @ jakarta, indonesia"
2703,Let's play together!  I created a team in Candy Crush Saga.  Follow the link and join my team! https://t.co/aykHpBisqc,Let's Play Together! I created a team in candy crush saga.  Follow the link and join my team! https://t.co/aykhpbisqc,Mari Bermain bersama! Saya membuat tim di Candy Crush Saga.  Ikuti tautannya dan bergabunglah dengan tim saya! https://t.co/aykhpbisqc,Netral,let's play together! i created a team in candy crush saga. follow the link and join my team!,ayo bermain bersama! saya membuat tim di saga Candy Crush. ikuti tautannya dan bergabunglah dengan tim saya!,let's play together! I created a team in the Candy Crush saga. follow the link and join my team!
2119,"Ini nih kzl sama diri sendiri salah bagi waktu. Harusnya santuy aja hari ini menikmati makanan yg berlimpah dan mingle, tapi yg ada kepikiran bahan presentasi buat besok belom kelar. Mana tidak semudah yg kukira 😭","This is the same as myself wrong for time. Santuy should have been enjoying abundant food today and mingle, but there are those who think about presentation materials for tomorrow haven't finished yet. Which is not as easy as I guess 😭","Ini nih kzl sama diri sendiri shalat bagi waktu. Hausnya SantUy Aja Hari ini menikmati Makanan yg Berlimpah Dan Mingle, TAPI YG ADA KEPIRAN BAHAN Presentasi Buat Besok Belom Kelar. Mana Tenjak Semudah Yg Kukira 😭",Negatif,"ini nih kzl sama diri sendiri salah bagi waktu. harusnya santuy aja hari ini menikmati makanan yg berlimpah dan mingle, tapi yg ada kepikiran bahan presentasi buat besok belom kelar. mana tidak semudah yg kukira :loudly_crying_face:","ini nih kzl sama diri sendiri salah bagi waktu. harusnya santuy aja hari ini menikmati makanan yg berlimpah dan bergaul, tapi yg ada kepikiran bahan presentasi buat besok belom kelar. mana yang tidak bertanya yg kukira :loudly_crying_face:","This is what I'm doing wrong with my time. You should just relax today enjoying the abundant food and socializing, but you are thinking about the presentation material for tomorrow which is not finished yet. who doesn't ask I think :loudly_crying_face:"
3099,"Munaroh atau Munarboy atau Mumun atau Munarman Whatever lah 😂 si boss teroris ISIS #Indonesia di tangkap Densus 88 msh mikirin sendal, man..man.. 😂😂😂 Jaga Kedamaian NKRI dari #SandiwaraTeroris dan ormas intoleransi. #UrungkanNiatMudik https://t.co/nhhtCaRCfr","Munaroh or Munarboy or Mumun or Munarman whatever lah 😂 the Boss of Terrorist ISIS #Indonesia arrested Detachment 88 still thinking of sandals, man..man .. 😂😂😂 guard the peace of the Republic of Indonesia from #sandiwarateroris and intolerance mass organizations. #Intangniatmudik https://t.co/nhhtcarcfr","Munaroh ATAU Munarboy Atau Mumun Atau Munarman Apapun Lah 😂 Bos SI Teroris Isis #indonesia Di Tangkap Densus 88 Msh Mikirin Sendal, Man..man .. 😂😂😂 Jaga Kedamaian Nkri Dari #Sandiwarateroris Dan ormmas Intolerans. #Urunckanniatmudik https://t.co/nhhtcarcfr",Negatif,"munaroh atau munarboy atau mumun atau munarman whatever lah :face_with_tears_of_joy: si boss teroris isis di tangkap densus 88 msh mikirin sendal, man..man.. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: jaga kedamaian nkri dari dan ormas intoleransi.","munaroh atau munarboy atau mumun atau munarman terserah lah :face_with_tears_of_joy: si bos teroris isis di tangkap densus 88 msh mikirin sendal, man..man.. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: menjaga kedamaian nkri dari dan ormas intoleransi.","munaroh or munarboy or mumun or munarman is up to you :face_with_tears_of_joy: the ISIS terrorist boss was arrested by Densus 88 but still thinking about sandals, man..man.. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: maintaining the peace of the Republic of Indonesia from intolerant mass organizations."
3438,overthinking mulu tiap malem heran,overthinking all night wonder,berpikir berlebihan Mulu tiap Malem Heran,Negatif,overthinking mulu tiap malem heran,terlalu banyak mikir mulu tiap malem heran,I think too much every night and wonder
2063,im literally tired,Im literally tired,Saya benar -benar lelah,Negatif,im literally tired,aku benar-benar lelah,I'm really tired
416,Anjing jadi overthinking jgnMengadi ngadi,Dogs become overthinking don't become ngadi,Anjing Jadi Overinking Jgnmengadi Ngadi,Negatif,anjing jadi overthinking jgnmengadi ngadi,anjing jadi overthinking jgnmengadi ngadi,"Dogs become overthinking, don't be reckless"
2762,Long wrekend dan dihabiskan dirumah saja.. Kata temen self healing..ngomong ae gak ndue duit Hahahhha,Long Wrekend and spent at home only .. Said friend self healing ... the way ae doesn't get money Hahahhha,Long Wrekend Dan Dihabikan Dirumah Saja .. Kata Temen Self Healing..ngomong ae gak ndue duit Hahahhha,Negatif,long wrekend dan dihabiskan dirumah saja.. kata temen self healing..ngomong ae gak ndue duit hahahhha,long wrekend dan dihabiskan dirumah saja.. kata temen self healing..ngomong ae gak ndue duit hahahhha,long weekend and just spend it at home... my friend said it was self-healing... I said I don't have any money hahahaha
1243,"Found this little dude cruisin around the reef under her @camandkels  boat in Komodo 🐢🌊 . Located 📍Komodo Island ,Labuan Bajo Take picture by 📸@camandkels #sayapbali #komodoislands #labuanbajo #privateyachttour #privatecruises #balocruise #baliyacht #baliprivateyacht https://t.co/lB3DgSZTSq","Found this little dude cruisin around the reef under her @camandkels boat in komodo 🐢🌊 . Located 📍Komodo Island, Labuan Bajo Take pictures by 📸@camandkels #sayapbali #komodoislands #labuanbajo #privateyachttour #privatecruises #balocruise #baliyacht #balprivateyacht https://t.co/lb3dgsztsq","Menemukan cruisin bung kecil di sekitar terumbu di bawah kapal @camandkels di Komodo 🐢🌊 . Terletak 📍 Pulau Komodo, Labuan Bajo Ambil foto oleh 📸@camandkels #sayapbali #komodoislands #labuanbajo #privatechttour #privatecruises #balocruise #baliyacht #baliprivateyacht https://t.co/lb3dgsztsq",Netral,"found this little dude cruisin around the reef under her boat in komodo :turtle::water_wave: . located :round_pushpin:komodo island ,labuan bajo take picture by :camera_with_flash:","menemukan pria kecil ini berlayar mengelilingi karang di bawah perahunya di komodo :turtle::water_wave: . berlokasi :round_pushpin:pulau komodo ,labuan bajo difoto oleh :camera_with_flash:","found this little guy sailing around the reef under his boat on komodo :turtle::water_wave: . located :round_pushpin: Komodo Island, Labuan Bajo photographed by :camera_with_flash:"
4634,Udaah malem buruan tidur  Jangan overthinking muluk,Udaah night sleeping Don't overthinking grandiose,Udaah Malem Burian Tidur Jangan yang terlalu banyak berpikir Muluk,Negatif,udaah malem buruan tidur jangan overthinking muluk,udaah malem buruan tidur jangan overthinking muluk,"It's late, hurry up and sleep, don't overthink"
4554,Tidak terkalahkan bestie https://t.co/4PhztxjvHh,Unbeaten Bestie https://t.co/4phztxjvhh,Tidak Terkalahkan bestie https://t.co/4phztxjvhh,Netral,tidak terkalahkan bestie,tidak terkalahkan sahabat,invincible friend
4572,to be yourself is better and stay happy even thought it's simple.,to be yourself is better and stay happy even though it's simple.,menjadi diri sendiri itu lebih baik Dan tetap bahagia bahkan berpikir itu sederhana.,Positif,to be yourself is better and stay happy even thought it's simple.,menjadi diri sendiri itu lebih baik dan tetap bahagia meski sederhana.,It's better to be yourself and stay happy even if it's simple.
2214,Jade definitely will win that TBS title while Britt vs Thunders is on the way #AEWDynamite,Jade Definitely Will Win That Tbs Title While Britt vs Thunders is on the Way #Aewdynamite,Jade pasti akan memenangkan gelar TBS sementara Britt vs Thunders sedang dalam perjalanan #AEWDYNAMITE,Netral,jade definitely will win that tbs title while britt vs thunders is on the way,giok pasti akan memenangkan gelar itu sementara britt vs thunders sedang dalam perjalanan,Jade will definitely win that title while Britt vs Thunders is on the way
2037,"idih cringe. Even ini joke, tetep cringe https://t.co/YjnOrP9kbN","Idih Cringe. Even this joke, still cringe https://t.co/yjnorp9kbn","Idih ngeri. Bahkan lelucon ini, tetep ngeri https://t.co/yjnorp9kbn",Negatif,"idih cringe. even ini joke, tetep cringe","idih ngeri. malah ini bercanda, tetep ngeri","it's scary. even though this is a joke, it's still scary"
2825,Malam malam gini mulai overthinking ya bund,Night this night starts overthinking,Malam malam gini mulai terlalu banyak berpikir ya bund,Negatif,malam malam gini mulai overthinking ya bund,malam malam gini mulai overthinking ya bund,"Late at night I'm starting to overthink, bro"
3143,"My support system. Yg selalu maafin gue tanpa kapok, yaaa itu adalah keluarga🤗 Bersyukur, dimana saat ada di suatu kondisi yg kita jg gamau ada disitu, tapi harus dilewatin dan diambil hikmahnya.","My support system. Who always forgive me without giving up, yeah is a family🤗 grateful, where when it is in a condition that we also don't have there, but must be passed and taken the wisdom.","Sistem Dukungan Saya. Yg selalu maafin gue tanpa kapok, yaaa itu adalah keluarga🤗 bersyukur, dimana saat ada di suatu kondisi yg kita jg gamau ada disitu, tapi haru dilewatin dan diambil hikmahnya.",Positif,"my support system. yg selalu maafin gue tanpa kapok, yaaa itu adalah keluarga:smiling_face_with_open_hands: bersyukur, dimana saat ada di suatu kondisi yg kita jg gamau ada disitu, tapi harus dilewatin dan diambil hikmahnya.","sistem pendukung saya. yg selalu maafin gue tanpa kapok, yaaa itu adalah keluarga:smiling_face_with_open_hands: bersyukur, dimana saat ada di suatu kondisi yg kita jg gamau ada disitu, tapi harus dilewatin dan diambil hikmahnya.","my support system. The one who always forgives me without giving up, that's the family: smiling_face_with_open_hands: grateful, when we are in a condition that we don't want to be there, but we have to get through it and learn from it."
1076,EH ASIK BGT KEANY JD BESTIE ELMIAN SM GHIANAAA WKWKWK https://t.co/7JAApRqtBJ,Eh cool bgt keany so bestie elmian sm gianaaa wkwkwk https://t.co/7jaaprqtbj,Eh asik bgt keany jd bestie elmian sm ghianaaa wkwkwk https://t.co/7jaaprqtbj,Positif,eh asik bgt keany jd bestie elmian sm ghianaaa wkwkwk,eh asik bgt keany jd bestie elmian sm ghianaaa wkwkwk,"Hey, it's really cool to be Elmian's bestie with Ghianaaa hahaha"
763,but realita ga sesuai ekspektasi mereka )sorry ya bestie,but the reality is not according to their expectations) sorry yes bestie,tapi realita ga sesuai ekspektasi mereka) maaf ya bestie,Negatif,but realita ga sesuai ekspektasi mereka )sorry ya bestie,tapi realita ga sesuai ekspektasi mereka )maaf ya sahabat,"but reality doesn't match their expectations) sorry, friend"
251,activate your whatever,activate your whatever,Aktifkan apa pun Anda,Netral,activate your whatever,aktifkan apa pun milikmu,activate whatever is yours
2406,"Kalo kamu lagi sedih. Ingat kata bapak kemarin ""Semangat Bestie""","If you are sad. Remember the word father yesterday ""the spirit of bestie""","KALO KAMU LAGI SEDEH. Ingat Kata Bapak Kemarin ""Bestie Semangat""",Positif,"kalo kamu lagi sedih. ingat kata bapak kemarin ""semangat bestie""","kalo kamu lagi sedih. ingat kata bapak kemarin ""semangat bestie""","if you're sad. remember what dad said yesterday ""bestie spirit"""
3017,"Mental mu perlu healing, kawan. https://t.co/j8hHwEBWDz","Your mentality needs healing, friend. https://t.co/j8hhhwebwdz","Mental Mu Perlu Healing, Kawan. https://t.co/j8hhwebwdz",Netral,"mental mu perlu healing, kawan.","mentalmu perlu penyembuhan, kawan.","Your mentality needs healing, friend."
540,"Banyak yg tanya Ga mudik ta kok malah liburan 😌 SBY omahku, trus ate mudik Nandi. Yo lek cah kae, mudik deso mergo omahe deso ga binggung piknik. Aku seng anak kota sibuk piknik ke deso staycation bgsd🥺😩 Nyakiti nya ga tanggung² klo tanya 😏 https://t.co/6WSkViKBvp","Many are asking Not going home, how come it's a vacation 😌 SBY Omahku, then or going home Nandi. Yo lek cah kae, homecoming deso mergo omahe deso is not confused picnic. I am zinc a city child busy picnic to deso staycation bgsd🥺😩 Hurts it not bear if I ask 😏 https://t.co/6wskvikbvp","Banyak Yg Tanya Ga Mudik Ta Kok Malah Liburan 😌 Sby Omahku, Trus makan Mudik Nandi. Yo Lek Cah Kae, Mudik Deso Mergo Omahe Deso Ga Binggung Piknik. Aku Seng Anak Kota Sibuk Piknik Ke Deso Staycation BGSD🥺😩 Nyakiti Nya Ga Tanggung² Klo Tanya 😏 https://t.co/6wskvikbvp",Negatif,"banyak yg tanya ga mudik ta kok malah liburan :relieved_face: sby omahku, trus ate mudik nandi. yo lek cah kae, mudik deso mergo omahe deso ga binggung piknik. aku seng anak kota sibuk piknik ke deso staycation bgsd:pleading_face::weary_face: nyakiti nya ga tanggung² klo tanya :smirking_face:","banyak yg tanya ga mudik ta kok malah liburan :lega_wajah: sby omahku, trus makan mudik nandi. yo lek cah kae, mudik deso mergo omahe deso ga binggung piknik. aku seng anak kota sibuk piknik ke deso staycation bgsd:pleading_face::weary_face: nyakiti nya ga tanggung² klo tanya :smirking_face:","Many people ask why I'm not going home instead of going on holiday :relieved_face: Sby my home, then eating homecoming Nandi. Yo lek cah kae, going home deso mergo omahe deso don't worry about picnics. I'm a city kid busy on a picnic in the village for a staycation bgsd:pleading_face::weary_face: the pain is unbearable if you ask :smirking_face:"
2335,Jungkook made our 2020 better when he do an update for us even just a word🤧🤣🙌,Jungkook Made Our 2020 better when he do an update for us even just a word🤧🤣🙌,Jungkook membuat 2020 kami lebih baik saat dia melakukan pembaruan untuk kami bahkan hanya kata-,Positif,jungkook made our 2020 better when he do an update for us even just a word:sneezing_face::rolling_on_the_floor_laughing::raising_hands:,jungkook menjadikan tahun 2020 kami lebih baik ketika dia melakukan pembaruan untuk kami bahkan hanya dengan sebuah kata:sneezing_face::rolling_on_the_floor_laughing::raising_hands:,jungkook made our 2020 better when he updated us even with just a word:sneezing_face::rolling_on_the_floor_laughing::raising_hands:
3973,Seru juga kalau di ingat dulu ke Samarinda naik Teratai malam-malam ditengah laut. Kapalnya ngehempas ombak. Padahal otak udah overthinking dluan wkwk.  Pagi-paginya masuk angin terus ada abang-abang dagang pop mie. Shit waktu terlalu cepat berlalu.,It's also fun to remember first to Samarinda riding a lotus at night in the middle of the sea. The ship drew the waves. Even though the brain is already overthinking wkwk. Early in the morning there was a cold and there were Pop Mie trade brothers. Shit time passed too quickly.,Seru Ruga Kalau Di Ingat Dulu Ke Samarinda Naik Teratai Malam-Malam Ditengah Laut. Ombak Kapalnya Ngehempas. PADAHAL OTAK UDAH OVERHINKING DLUAN WKWK. Pagi-Paginya Masuk Angin Terus Ada Abang-Abang Dagang Pop Mie. Sial Waktu Terlalu Cepat Berlalu.,Negatif,seru juga kalau di ingat dulu ke samarinda naik teratai malam-malam ditengah laut. kapalnya ngehempas ombak. padahal otak udah overthinking dluan wkwk. pagi-paginya masuk angin terus ada abang-abang dagang pop mie. **** waktu terlalu cepat berlalu.,seru juga kalau di ingat dulu ke samarinda naik teratai malam-malam ditengah laut. kapalnya ngehempas ombak. padahal otak udah overthinking dluan wkwk. pagi-paginya masuk angin terus ada abang-abang dagang pop mie. **** waktu terlalu cepat berlalu.,It's also fun to remember when you used to go to Samarinda on a lotus ride at night in the middle of the sea. the ship crashed into the waves. even though the brain is already overthinking hahaha. In the morning I caught a cold and there were brothers selling pop noodles. **** time passes too quickly.
4064,"So, what's your plan for 2021? Whatever it is keep the faith and you'll make it. For me? Maybe i'll go to places where i want to be, get lost and hope i'll find myself in the process. Until we meet again!!! @ Bekasi https://t.co/tCRBOLIlH5","So, what's your plan for 2021? Whatever it keeps the faith and you'll make it. For me? Maybe I'll go to places where I want to be, get lost and hope I'm find myself in the process. Until we meet again !!! @ Bekasi https://t.co/tcrbolilh5","Jadi, apa rencanamu untuk 2021? Apa pun itu menjaga iman dan Anda akan berhasil. Untuk saya? Mungkin saya akan pergi ke tempat -tempat yang saya inginkan, tersesat dan berharap saya akan menemukan diri saya dalam prosesnya. Sampai kita bertemu lagi!!! @ Bekasi https://t.co/tcrbolilh5",Positif,"so, what's your plan for 2021? whatever it is keep the faith and you'll make it. for me? maybe i'll go to places where i want to be, get lost and hope i'll find myself in the process. until we meet again!!! @ bekasi","jadi, apa rencanamu di tahun 2021? apapun itu, pertahankan iman dan kamu akan berhasil. untukku? mungkin aku akan pergi ke tempat-tempat yang kuinginkan, tersesat dan berharap aku akan menemukan diriku dalam prosesnya. sampai kita bertemu lagi!!! @bekas","So, what are your plans for 2021? whatever it is, keep the faith and you will succeed. for me? maybe I'll go places I want, get lost and hope I'll find myself in the process. until we meet again!!! @used"
1287,"gak enak banget jadi orang yang mood swing, tiba-tiba bisa benci banget sama seseorang, tiba-tiba khawatir tanoa sebab tiba-tiba bisa happy. Hidup bisa aneh dan serandom itu yaa :/","It's not really good to be a mood swing person, suddenly you can really hate someone, suddenly worried tanoa because suddenly can be happy. Life can be strange and Sererandom that://","Gak Enak Banget Jadi Orang Yang Mood Swing, Tiba-Tiba Bisa Benci Banget Sama Seseorang, Tiba-Tiba Khawatir Tanoa Sebab Tiba-Tiba Bisa senang. Hidup bisa aneh dan serandom itu yaa:/",Negatif,"gak enak banget jadi orang yang mood swing, tiba-tiba bisa benci banget sama seseorang, tiba-tiba khawatir tanoa sebab tiba-tiba bisa happy. hidup bisa aneh dan serandom itu yaa :/","gak enak banget jadi orang yang mood swing, tiba-tiba bisa benci banget sama seseorang, tiba-tiba khawatir tanoa sebab tiba-tiba bisa happy. hidup bisa aneh dan serandom itu yaa :/","It's not really nice to be someone who has mood swings, suddenly you can really hate someone, suddenly you're worried because you can suddenly be happy. Life can be strange and random, huh?"
1204,feel the world around me,feel the world around me,Rasakan dunia di sekitar saya,Netral,feel the world around me,merasakan dunia di sekitarku,feel the world around me
4972,Yang healing di puncak gimana kabarnyaaa.,The one who was healing at the top how it was.,Penyembuhan Yang Di Puncak Gimana Kabarnyaaa.,Netral,yang healing di puncak gimana kabarnyaaa.,yang healing di puncak bagaimana kabarnyaaa.,How's the healing at the top?
3677,Punya adek narsis sok manis is pain in the ass,Have a sweet narcissistic sister is pain in the ass,Punya adek narsis sok manis adalah rasa sakit di pantat,Negatif,punya adek narsis sok manis is pain in the ****,punya adek narsis sok manis itu sakit di neraka,"Having a sweet, narcissistic younger sibling is a pain in hell"
3623,Play safe bestie... closingan tetap sehat... jangan malah ngeparty tapi nambah penyakit https://t.co/CqbG50CARj,Play Safe Bestie ... Closing Stay Healthy ... don't even be mad but add disease https://t.co/cqbg50carj,Mainkan Safe Bestie ... Closingan Tetap Sehat ... Jangan Malah Ngeparty Tapi Nambah Penyakit https://t.co/cqbg50carj,Positif,play safe bestie... closingan tetap sehat... jangan malah ngeparty tapi nambah penyakit,play safe bestie...closingan tetap sehat...jangan malah ngeparty tapi nambah penyakit,play safe bestie...stay healthy...don't end up having a party but causing more disease
3998,"She's 10, but bla bla bla blaa...  Come on bro, she's minor, dont u even dare !!!","She's 10, but blah blah blah blaa ...  Come on bro, she's minor, dont u even dare !!!","Dia berusia 10 tahun, tapi bla bla bla blaa ...  Ayo bro, dia kecil, jangan berani !!!",Negatif,"she's 10, but bla bla bla blaa... come on bro, she's minor, dont u even dare !!!","umurnya 10 tahun, tapi bla bla bla blaa... ayolah kawan, dia masih di bawah umur, jangan berani-berani!!!","he's 10 years old, but blah blah blah blah... come on guys, he's still underage, don't you dare!!!"
1443,Habis panas2an healing dulu di klinik kecantikan 😁 https://t.co/1mY9fYpQhm,After the heat healing first at the beauty clinic 😁 https://t.co/1my9fypqhm,Habis Panas2an Healing Dulu Di Klinik Kecantikan 😁 https://t.co/1my9fypqhm,Positif,habis panas2an healing dulu di klinik kecantikan :beaming_face_with_smiling_eyes:,habis panas2an healing dulu di klinik kecantikan :beaming_face_with_smiling_eyes:,"After being hot, healing first at the beauty clinic :beaming_face_with_smiling_eyes:"
650,Bestie 💅✨ https://t.co/cg90QxGKeY,Bestie 💅✨ https://t.co/cg90qxgkey,Bestie 💅✨ https://t.co/cg90qxgkey,Positif,bestie :nail_polish::sparkles:,sahabat :nail_polish::sparkles:,best friend :nail_polish::sparkles:
3873,Selamat pagii bestie.   Udah pada kirim doa + nyekar ke kuburan almarhum mbah2 sodara blm nih?,Good morning Bestie.  Have you sent a prayer + to the grave of the late mbah2 sodara yet?,Selamat pagii bestie.  Udah Pada Kirim Doa + Nyekar Ke Kuburan Almarhum Mbah2 Sodara Blm NIH?,Netral,selamat pagii bestie. udah pada kirim doa + nyekar ke kuburan almarhum mbah2 sodara blm nih?,selamat pagii sahabat. udah pada kirim doa + nyekar ke kuburan almarhum mbah2 sodara blm nih?,good morning friends. Have you sent prayers + funeral services to the graves of your deceased brothers or sisters yet?
322,Akhirnya staycation ~_~ https://t.co/I3bP2Y6FK3,Finally staycation ~ _ ~ https://t.co/i3bp2y6fk3,Akhirnya staycation ~ _ ~ https://t.co/i3bp2y6fk3,Positif,akhirnya staycation ~_~,akhirnya staycation~~~,finally staycation~~~
2534,Kendrick Lamar - Love while driving in the rain at 6pm under Klaten city light https://t.co/UviKY9Z8bt,KENDRICK LAMAR - Love While Driving in the Rain at 6pm Under Klaten City Light https://t.co/uviky9z8bt,Kendrick Lamar - Cinta saat mengemudi di tengah hujan pada pukul 6 sore di bawah Klaten City Light https://t.co/uviky9z8bt,Netral,kendrick lamar - love while driving in the rain at 6pm under klaten city light,kendrick lamar - cinta saat berkendara di tengah hujan jam 6 sore di bawah lampu kota klaten,kendrick lamar - love while driving in the rain at 6 pm under the lights of klaten city
359,Aku tahu kalian iri bestie👌 https://t.co/5af5VijpCs,I know you are jealous of Bestie👌 https://t.co/5af5vijpcs,AKU TAHU Kalian IRI Bestie👌 https://t.co/5af5vijpcs,Negatif,aku tahu kalian iri bestie:OK_hand:,aku tahu kalian iri bestie:OK_hand:,I know you guys are jealous bestie:OK_hand:
4974,Yang jual get contact murah dm dong wkwkw mau iseng2 siapa yang kepo sama gue,Those who sell cheap get contact cheap dm wkwkw want to idly who is the same as me,Yang Jual Dapatkan Kontak Murah DM Dong WKWKW MAU ISEng2 Siapa Yang Kepo Sama Gue,Netral,yang jual get contact murah dm **** wkwkw mau iseng2 siapa yang kepo sama gue,yang jual get contact murah dm **** wkwkw mau iseng2 siapa yang kepo sama gue,the one who sells get cheap contacts dm **** hahaha who wants to have fun with me
2587,ketika mencoba untuk tidak posesif tapi otak selalu overthinking. suek,When trying not to be possessive but the brain is always overthinking. Suek,Ketkoba ketoba tidak posesif tapi otak selalu terlalu banyak berpikir. Suek,Negatif,ketika mencoba untuk tidak posesif tapi otak selalu overthinking. suek,ketika mencoba untuk tidak berpose tapi otak selalu overthinking. suek,when trying not to pose but the brain is always overthinking. suek
1964,"I want to thank you for loving me, even in those days when I’m at my worst and thank you for bringing out all the best in me 💙  #mybirthday #myfamily #mylove @ Duri, Riau, Indonesia https://t.co/CykAIAZiFy","I want to thank you for loving me, even in those days when I'm at my doctor and thank you for bringing out all the best in me 💙  #mybirthday #myfamily #mylove @ duri, riau, indonesia https://t.co/cykaazify","Saya ingin mengucapkan terima kasih karena telah mencintaiku, bahkan pada hari -hari ketika saya yang terburuk dan terima kasih telah mengeluarkan semua yang terbaik dalam diri saya 💙  #mybirthday #myfamily #mylove @ duri, riau, indonesia https://t.co/cykaizify",Positif,"i want to thank you for loving me, even in those days when i'm at my worst and thank you for bringing out all the best in me :blue_heart: @ duri, riau, indonesia","aku ingin mengucapkan terima kasih karena telah mencintaiku, bahkan di hari-hari ketika aku berada dalam kondisi terburukku dan terima kasih telah mengeluarkan semua yang terbaik dalam diriku :blue_heart: @ duri, riau, indonesia","I want to say thank you for loving me, even on the days when I was at my worst and thank you for bringing out all the best in me :blue_heart: @duri, riau, indonesia"
727,"Bravo TNI🙏, gasudi punya Abdi Negara Gay maho lgbt atau apalah unin orang2 yang Open minded.., mate2 wah to elgebete kiu peles.... https://t.co/OLOT84rrMB","Bravo TNI🙏, Gasudi has a Gay Maho LGBT country or whatever unin people who are open minded .., mate2 wow to elgebete kiu pels .... https://t.co/olot84rrmb","Bravo tni🙏, gasudi punya abdi negara gay maho lgbt atau apalah unin oran2 yang berpikiran terbuka .., mate2 wah to elgebete kiu peles .... https://t.co/olot84rmb peles .... https://t.co/olot84rmb peles",Negatif,"bravo tni:folded_hands:, gasudi punya abdi negara **** maho lgbt atau apalah unin orang2 yang open minded.., mate2 wah to elgebete kiu peles....","bravo tni:folded_hands:, gasudi punya abdi negara **** maho lgbt atau apalah unin orang2 yang open minded.., mate2 wah to elgebete kiu peles....","bravo tni:folded_hands:, gasudi has a civil servant **** maho lgbt or whatever unin open minded people..., mate2 wow to elgebete kiu peles...."
1407,Gua capek overthinking  Lah lah lah,I'm tired of overthinking Lah,Gua Capek terlalu banyak berpikir Lah Lah Lah,Negatif,gua capek overthinking lah lah lah,gua capek overthinking lah lah lah,I'm tired of overthinking
2793,Main layangan bareng adik-adik isn't that bad tho. been a while lupa rasanya main di luar 😁 https://t.co/tZAh6qRQIC,Playing kite with the younger siblings isn't that bad tho. been a while forgot it feels like playing outside 😁 https://t.co/tzah6qrqic,Main Layangan Bareng Adik-Adik tidak seburuk itu. Sudah lama lupa rasanya utama di luar 😁 https://t.co/tzah6qrqic,Positif,main layangan bareng adik-adik isn't that bad tho. been a while lupa rasanya main di luar :beaming_face_with_smiling_eyes:,main layangan bareng adik-adik gak seburuk itu sih. sudah lama lupa mencicipi makanan utama di luar :beaming_face_with_smiling_eyes:,Flying kites with your siblings isn't that bad. I've long forgotten to taste the main food outside :beaming_face_with_smiling_eyes:
